tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,compute_time,energy,iterations,wait_after_run
256,4,16,2,91.756672,480.2351515754832,10,0
1024,32,8,32,13.39536,159.23305845173218,10,0
4,128,4,64,60.947008,390.9525187367312,10,0
64,256,16,1,2.517376,112.79319192462609,10,0
128,256,16,2,3.064384,113.83696671975564,10,0
512,2,2,2,172.098336,76.13089915879019,10,0
1024,256,2,256,13.144512,176.4925798027473,10,0
256,8,32,4,48.03168,301.4008190544717,10,0
32,16,1,2,44.7488,317.58006569340137,10,0
8,4,4,4,745.60112,121.38247707628328,10,0
512,128,8,8,4.387456,122.57377620297648,10,0
256,4,32,1,88.979136,458.0404933092089,10,0
64,32,32,1,11.771744,153.49775365037394,10,0
8,256,8,2,15.507776,182.28208254941657,10,0
64,32,16,1,12.046336,158.5038373139502,10,0
512,2,8,2,178.462048,76.89192489630632,10,0
32,16,1,16,49.520288,318.94375614865623,10,0
1024,64,16,16,7.960576,136.40875897116857,10,0
512,256,2,4,11.995136,173.40048334677772,10,0
1024,128,1,2,23.248864,258.90183256600807,10,0
8,2,8,1,1438.977248,170.76354090212382,10,0
8,16,2,16,198.986752,78.89803414933711,10,0
128,256,4,2,7.120704,143.4996157399032,10,0
8,512,2,2,10.3296,166.85651371270313,10,0
4,64,4,1,92.69008,553.3491082449144,10,0
512,1024,128,8,1.577376,104.816248076359,10,0
128,256,8,16,2.940864,114.22571476724548,10,0
1024,8,1,1,61.322592,451.04310160798,10,0
512,512,4,128,8.188032,145.52763601666862,10,0
32,64,32,8,13.219872,161.36863436045363,10,0
4,1024,4,32,10.070048,159.15388330445376,10,0
128,128,32,1,4.179552,118.0385332676289,10,0
4,128,4,32,57.480896,372.570703515312,10,0
128,256,128,2,2.425376,109.00070738311818,10,0
128,128,4,32,4.806656,123.28553553669704,10,0
16,1024,2,16,13.544032,181.24356046136108,10,0
512,512,16,8,2.869472,115.11604817984968,10,0
256,16,1,16,26.784704,224.25615232677004,10,0
8,1,8,1,2825.569504,274.607156639534,10,0
256,64,4,1,14.273536,190.7035823797564,10,0
1024,256,4,1,11.131456,169.98916876035145,10,0
4,16,4,1,354.273536,93.76346376187983,10,0
1024,16,128,2,23.87968,206.2493466870522,10,0
32,1024,2,128,13.788512,188.3337014867008,10,0
1024,64,16,8,7.428096,135.2146361741119,10,0
1024,1024,4,1,7.26752,145.3047678444373,10,0
1024,4,1,1,95.713152,552.3168087470175,10,0
256,64,128,4,7.092224,134.6121492017458,10,0
256,8,16,1,44.482336,293.8534015336634,10,0
1024,512,2,256,16.210528,199.0195391268231,10,0
64,16,16,4,24.9344,213.20311524937563,10,0
256,1,8,1,310.213632,88.13891991650381,10,0
4,8,1,8,738.797376,120.40867781891272,10,0
512,128,8,128,7.346176,137.90871053230248,10,0
32,1024,32,32,2.01728,106.38001958316654,10,0
32,8,4,2,88.0664,467.8498990105082,10,0
8,256,4,1,15.742976,188.99989550690245,10,0
8,128,8,4,27.142144,232.2651972246069,10,0
512,64,8,2,7.770208,137.91562057301326,10,0
1024,1024,4,8,5.652544,134.78149446488504,10,0
256,128,128,2,4.233088,117.49165422057098,10,0
1,64,1,64,509.244704,105.77093793475538,10,0
1024,256,64,4,2.57024,108.6022121572344,10,0
128,64,1,16,9.829216,159.76268772570864,10,0
128,1024,4,2,4.415712,126.36001323670251,10,0
8,8,1,8,370.258944,93.4152269207456,10,0
64,16,8,4,23.936,205.8769217046533,10,0
128,256,1,16,37.532256,336.99243419059815,10,0
128,256,32,16,2.324576,110.27718433410811,10,0
256,128,8,32,4.011232,119.44533974272235,10,0
256,1024,32,16,1.765472,104.03053542094148,10,0
64,2,16,1,178.816224,77.61341122771215,10,0
32,2,4,1,344.209632,90.33600391939734,10,0
512,8,1,4,44.671552,295.8393125292864,10,0
4,1024,1,256,27.300384,272.03507330629725,10,0
32,32,16,1,22.837248,212.74767308059648,10,0
512,64,2,8,8.876544,149.1392148900032,10,0
256,1024,256,1,2.041856,110.74761602568998,10,0
128,1024,8,64,5.149184,127.42647753369285,10,0
32,256,4,128,6.230976,133.64593020013592,10,0
64,64,32,32,8.653344,138.15859564171996,10,0
128,256,16,64,2.828288,110.57683311544557,10,0
1024,1024,1,1,23.341056,252.3387106753965,10,0
2,16,2,8,784.206272,124.21871798417612,10,0
128,32,1,1,41.53376,375.5703636341513,10,0
1024,32,4,32,14.215008,168.76685291491552,10,0
1024,1024,128,1,2.714144,111.98203736614003,10,0
128,256,32,1,2.770336,113.24739007271933,10,0
16,1024,2,2,8.073952,151.9555129429135,10,0
2,128,2,1,101.654816,636.3601004371233,10,0
128,64,64,1,6.975488,131.12845360460224,10,0
1024,128,4,1,13.174752,181.55715760158225,10,0
4,32,2,8,197.134336,82.28353020246267,10,0
8,64,4,16,52.084736,336.97603328748585,10,0
128,32,4,8,13.578016,166.2055667608878,10,0
8,128,1,16,29.121216,250.0060405135455,10,0
256,512,1,1,22.020288,246.8883768520977,10,0
256,32,2,8,14.785792,176.1826143976972,10,0
1024,512,4,16,9.758688,157.9216876870341,10,0
256,256,2,256,4.902176,126.10212460581228,10,0
512,256,16,4,3.21856,113.2839084826414,10,0
8,256,1,32,18.415616,201.04647599719715,10,0
16,128,8,4,13.658112,166.33996921523143,10,0
128,32,128,8,15.148288,167.3669478392178,10,0
512,128,1,128,20.82816,234.63611147273264,10,0
4,512,1,32,20.492928,215.8413230183509,10,0
256,256,16,1,4.029568,122.5523234614814,10,0
64,128,8,8,3.903808,118.8128374789028,10,0
256,8,64,8,51.64032,314.6201111655783,10,0
4,512,4,8,17.332224,193.9866425209708,10,0
256,128,4,16,4.311072,121.76608503371394,10,0
1,4,1,2,5847.196512,501.838128304337,10,0
1024,128,256,4,3.97936,115.27232639049922,10,0
32,512,2,64,11.665344,171.30160987864906,10,0
512,4,256,2,92.915712,469.8264028992986,10,0
4,1024,1,512,54.008064,399.0912913122312,10,0
512,16,8,16,24.63344,208.9676797175108,10,0
16,128,4,2,13.742464,174.18875865107938,10,0
1024,1024,2,16,19.195904,221.7087330610052,10,0
256,1024,2,1,12.332736,181.9219972430116,10,0
128,128,4,4,5.121568,127.8583601207145,10,0
256,1024,16,8,2.644384,110.97313741725505,10,0
256,4,8,1,80.002816,442.6971332349587,10,0
2,2,2,1,5746.192448,489.7522190879415,10,0
16,4,1,4,346.469536,90.75602642722453,10,0
512,128,1,2,22.921536,253.2091088609114,10,0
32,32,2,32,27.264384,229.49072295656944,10,0
1,512,1,1,82.048608,610.310365958404,10,0
1024,32,32,2,13.119488,160.1393181943775,10,0
256,32,256,1,12.050464,153.17810727892862,10,0
256,16,32,2,24.469888,207.5954082217472,10,0
2,512,1,128,41.283584,320.8861822480827,10,0
8,512,8,1,9.860992,156.3315753887199,10,0
256,1024,16,2,2.207168,109.4128219648176,10,0
8,8,8,2,378.161088,93.16500270729242,10,0
16,32,16,16,51.704672,323.6977623308625,10,0
1024,2,64,2,183.979936,77.37028295466395,10,0
4,256,1,16,32.303104,271.05666288336306,10,0
128,512,2,1,12.387776,180.8861617171162,10,0
1024,8,256,2,47.306752,296.87693165501594,10,0
16,512,2,2,8.2944,151.93721008203258,10,0
1024,256,4,4,6.953248,140.41977112213556,10,0
512,512,2,1,13.025504,187.1147954976457,10,0
512,4,4,4,87.668608,457.0457138726664,10,0
256,64,16,8,7.022304,133.20992271930777,10,0
32,4,1,4,173.02448,77.93281449168806,10,0
1024,512,8,16,4.597472,122.15103829371736,10,0
4,256,2,2,31.029952,277.537517504156,10,0
8,64,2,8,49.525504,328.22830012112286,10,0
256,128,16,4,4.488224,120.21465689272608,10,0
1024,8,2,4,44.992864,293.37131404015656,10,0
512,16,1,1,53.176896,442.8549007088242,10,0
4,32,2,4,194.005312,78.55869969903925,10,0
128,8,16,2,47.75504,306.3283109372556,10,0
4,512,4,128,22.722944,217.9854792860037,10,0
32,64,32,1,11.908768,157.20557626207247,10,0
2,128,2,4,106.476992,633.4323469466266,10,0
128,256,4,8,4.175872,123.28880502441308,10,0
8,8,2,2,362.71728,92.07631233583018,10,0
8,128,4,4,26.762464,233.1202183650184,10,0
64,2,1,2,169.00288,77.50028578835739,10,0
8,512,4,4,8.884224,150.1381730904252,10,0
32,64,4,64,14.045504,169.59861738913224,10,0
1024,512,1,32,40.643072,357.4856593325396,10,0
128,128,2,2,13.301184,185.28297864918744,10,0
2,128,2,2,104.883328,637.7411327809054,10,0
512,64,16,2,7.660448,136.27259409871618,10,0
128,128,2,4,13.471168,185.81877574694465,10,0
512,64,4,8,7.841248,139.36396185469545,10,0
64,128,64,8,4.139008,116.1321515611962,10,0
512,16,256,4,25.201376,208.7090410975324,10,0
512,8,2,1,47.031296,324.2681607317925,10,0
2,512,2,256,81.421856,503.31659583866616,10,0
512,256,128,2,2.632672,109.5830049723628,10,0
512,256,4,2,7.750784,147.63466276372293,10,0
64,16,1,2,22.831904,224.81974739740124,10,0
16,64,8,32,27.15296,226.44933709149228,10,0
128,2,16,2,184.328224,78.16216849087495,10,0
1024,512,256,1,2.652032,111.89418198786387,10,0
1024,256,2,32,18.194112,211.143941298704,10,0
128,64,32,4,6.624384,129.62098963422156,10,0
16,64,8,16,26.160032,219.7060531849207,10,0
64,8,2,4,44.703744,294.1267572542764,10,0
1,256,1,1,127.352832,824.9833774737407,10,0
4,16,2,16,414.425088,95.84215239175556,10,0
32,8,8,4,94.365696,489.75286290164615,10,0
8,32,4,16,100.534272,530.9478295990621,10,0
256,512,2,64,19.651136,220.8759220203756,10,0
32,1024,1,8,11.292736,177.17894837082173,10,0
128,512,4,32,7.998656,144.7976785423063,10,0
256,1024,32,32,1.445888,102.6043638593797,10,0
512,32,64,2,13.095008,159.14256720855073,10,0
8,512,8,128,15.07456,174.73711688620833,10,0
16,32,16,32,55.200224,337.2423428505739,10,0
1024,8,32,1,45.711872,292.80445010323325,10,0
4,64,1,8,99.061248,556.2853645003241,10,0
512,256,1,8,26.765728,271.132639152036,10,0
128,1024,32,8,1.822656,105.7857854660887,10,0
256,256,4,32,5.062656,128.0148939388,10,0
1024,32,128,4,13.386336,160.72334819232472,10,0
512,32,2,2,18.85184,210.6042679950843,10,0
32,256,2,2,7.471104,146.97901069822686,10,0
16,16,1,8,91.31008,496.616156213464,10,0
64,64,16,8,6.883328,131.823806551551,10,0
128,1024,32,16,1.698016,103.13447414592484,10,0
8,1024,2,16,10.460832,165.1533419253989,10,0
512,256,8,16,3.950624,121.10021121085406,10,0
1,64,1,4,402.085152,101.69063910935596,10,0
16,8,4,2,181.545248,78.43783137157993,10,0
16,256,2,128,10.801376,159.75025380901866,10,0
512,128,8,1,7.438336,143.19462690937402,10,0
16,512,8,4,4.639392,122.18480203415363,10,0
256,128,32,16,4.18832,118.42894430111416,10,0
1024,1024,2,32,21.115296,235.03367809781915,10,0
2,32,1,32,493.904992,101.58631598866523,10,0
16,256,1,16,9.188064,155.0996695823535,10,0
512,16,2,4,22.878176,206.96686257364053,10,0
64,256,16,32,2.451392,109.04789604817871,10,0
128,256,4,32,5.66848,129.4919554527382,10,0
1,1024,1,512,195.106112,80.834115534575,10,0
64,512,1,32,31.313984,301.2179081568365,10,0
64,512,2,32,14.645248,193.006936955856,10,0
1024,8,64,2,45.684768,293.18363973061486,10,0
128,8,2,4,44.898048,296.31576854337663,10,0
8,1024,1,16,29.332736,281.55889113602257,10,0
256,64,1,8,26.103808,263.35725718384475,10,0
4,8,4,2,755.522592,122.810111946988,10,0
128,1024,4,1,6.907712,142.16570817465694,10,0
2,512,1,8,36.471296,310.91452733602455,10,0
2,1024,2,2,27.245728,269.7713497603001,10,0
32,16,4,8,47.98864,312.2473387580791,10,0
1024,512,2,512,8.43168,150.75332657742774,10,0
8,2,1,2,1405.663616,169.93508113880617,10,0
64,256,1,256,13.724672,194.7476073146345,10,0
64,1024,1,64,33.204032,321.8371893855415,10,0
8,32,4,2,95.68384,529.1821538307732,10,0
1024,512,128,4,2.010368,106.76129426308418,10,0
32,16,16,1,44.641728,298.3500367769338,10,0
128,256,1,1,22.822912,255.57404981915752,10,0
8,1024,1,32,9.658368,178.2281464513448,10,0
1024,1024,1,1024,30.385024,311.9211626732922,10,0
64,1024,16,2,1.579072,102.43330018212724,10,0
64,128,16,8,3.808832,117.26175339827746,10,0
32,128,32,16,7.656352,134.25831228087478,10,0
256,128,4,1,12.277024,178.58952866456042,10,0
64,8,2,1,44.162592,304.8660979556525,10,0
1024,16,32,1,23.64416,206.7489178605183,10,0
8,512,1,128,10.274592,159.43615050921662,10,0
16,8,4,8,187.078464,78.7547272266779,10,0
256,256,1,64,33.791776,313.00906878099414,10,0
128,64,8,32,7.192576,135.42358363737145,10,0
128,64,16,16,7.141312,135.0763519363678,10,0
16,1,8,1,1404.279264,169.46467386035127,10,0
128,16,64,8,26.476544,215.85987051270004,10,0
128,1024,64,16,1.456128,102.62144773760993,10,0
256,16,256,4,25.083904,209.3927409662834,10,0
8,64,8,32,54.97344,346.1966531231643,10,0
8,512,4,64,9.360928,150.1104271380981,10,0
256,512,8,128,3.721664,118.0615184132076,10,0
128,32,64,2,12.285344,155.12632131729836,10,0
128,512,1,64,37.259168,343.0714815415553,10,0
512,256,4,1,10.649216,166.54605521494378,10,0
16,256,16,16,8.197184,139.90102570310333,10,0
32,256,8,32,4.247328,120.34079341744354,10,0
32,16,4,16,48.531776,312.58219360402273,10,0
1024,16,2,4,23.232896,213.55594671665168,10,0
256,4,4,2,86.480288,462.1646814828254,10,0
256,4,2,1,79.176288,449.6136803513738,10,0
32,4,16,4,188.396832,76.80798681000259,10,0
4,1024,2,64,10.320928,158.70070886854245,10,0
16,512,16,8,4.345856,119.24676020206114,10,0
128,512,2,256,11.888096,175.70697731573838,10,0
256,32,16,8,13.25472,160.24620515916612,10,0
1024,64,2,1,24.20736,258.7297610602612,10,0
32,1024,2,2,7.170752,144.7747522472358,10,0
512,64,2,1,24.170496,260.55303905063363,10,0
64,256,1,64,30.39232,298.0850699696447,10,0
64,32,32,8,13.08496,159.2215299613655,10,0
128,2,32,2,182.43344,78.69115793884217,10,0
64,64,4,2,6.91312,137.2210514579499,10,0
512,512,1,128,37.322848,338.5103366153271,10,0
4,128,1,1,53.581824,409.0131992300304,10,0
4,2,2,2,2902.257568,281.1559599792668,10,0
256,512,64,1,2.504608,110.1508912593679,10,0
8,8,4,8,384.58704,93.22480200749384,10,0
32,256,2,16,5.890496,134.5857321632669,10,0
64,8,64,1,46.88816,294.3999189542044,10,0
128,8,1,2,43.606624,306.19047256060253,10,0
128,2,32,1,179.90752,79.42617464360255,10,0
1,64,1,2,395.621472,99.58913763599163,10,0
4,2,4,2,2935.28576,280.27963194472164,10,0
32,64,4,4,12.976128,165.00013206683627,10,0
16,512,4,16,4.558688,124.7882562626303,10,0
64,32,2,16,13.44176,166.15372455519866,10,0
16,32,16,8,50.1008,317.2615868098608,10,0
4,64,4,32,107.444224,577.2479516985476,10,0
16,16,16,4,97.298368,502.4639243531317,10,0
8,2,4,2,1462.35392,171.84250337290234,10,0
16,64,4,16,25.692928,220.7896430494623,10,0
16,256,2,256,20.670368,213.76218191221253,10,0
2,8,1,1,1402.192384,172.9860213850806,10,0
16,1024,8,2,3.6704,118.64239177124566,10,0
256,256,16,8,2.853504,110.76064354433468,10,0
64,4,64,4,95.100928,475.3109678154703,10,0
512,64,16,1,8.079872,138.04142781730292,10,0
128,64,8,64,8.095744,136.79384339945693,10,0
1024,256,8,4,3.330048,115.65449346857493,10,0
4,32,1,32,239.562816,83.1757973893806,10,0
32,16,16,2,47.94368,307.8293948230248,10,0
128,128,16,4,4.319232,118.64961573007,10,0
1024,512,1,16,38.014976,339.1894125757684,10,0
128,256,64,8,2.340512,106.46940757810988,10,0
1024,1024,32,16,1.7984,104.51879382913184,10,0
8,4,8,1,720.412128,117.24286207844868,10,0
1024,1024,8,1,4.867968,125.89529447300498,10,0
8,1024,2,2,9.4024,158.51050872348551,10,0
1024,64,256,2,7.533024,134.61280340471123,10,0
256,128,64,16,4.619296,120.426358431548,10,0
4,64,2,16,108.691456,582.346463778938,10,0
64,8,8,1,43.879072,287.26702986629084,10,0
1,4,1,4,5972.422656,504.02552514063206,10,0
256,4,32,2,91.496288,460.1215055218618,10,0
128,4,64,1,92.227584,463.6727451411,10,0
1024,1024,4,64,9.714304,158.05235416168148,10,0
1024,64,256,2,7.539008,132.8021395190641,10,0
16,32,1,16,50.407424,324.8454893772746,10,0
512,128,2,32,5.145728,128.92525440322868,10,0
256,32,2,1,27.374272,276.4150519747576,10,0
64,512,4,8,4.978688,126.36686556846044,10,0
1024,32,1,8,16.846432,196.90104329155423,10,0
512,512,1,32,39.919424,354.3973854674617,10,0
1024,64,2,8,8.849408,154.38056834599067,10,0
64,8,4,4,44.736512,292.3034788633417,10,0
512,128,4,1,12.66688,179.47011811166286,10,0
32,64,32,32,16.30272,174.3260855424284,10,0
64,1024,8,8,4.23936,122.725905786293,10,0
128,512,32,16,1.765312,104.95976047646252,10,0
1024,8,16,2,48.601088,308.77478293234816,10,0
128,1024,4,64,9.214048,155.6785018081782,10,0
1024,512,1,1,23.191776,252.99157654612543,10,0
1024,1024,512,1,2.521088,109.06204054022744,10,0
64,1024,4,1,6.571648,139.6487046723245,10,0
256,512,4,16,9.658368,156.0523638864907,10,0
16,1,2,1,1364.67456,167.07142379267188,10,0
16,1024,2,8,12.669248,178.1499860929858,10,0
64,256,4,4,2.560064,112.64190380401132,10,0
256,32,128,1,12.105312,152.76330448938924,10,0
512,32,256,1,12.101632,153.33706459820593,10,0
512,128,32,32,4.726784,119.4323025674766,10,0
256,32,32,2,12.55424,156.16241947314097,10,0
4,32,1,4,188.338176,78.6932814315728,10,0
512,2,16,1,176.222208,77.83333878194614,10,0
128,256,16,4,2.885632,113.35608594746624,10,0
512,1024,2,16,19.088352,217.53111497440884,10,0
2,512,1,2,37.5808,334.4251178401178,10,0
256,256,4,128,6.957056,134.88487905339557,10,0
512,16,2,2,24.68144,224.25436766352945,10,0
16,16,1,16,98.428928,520.2985745186779,10,0
512,64,128,2,7.53664,132.63879512925192,10,0
512,32,256,1,12.094368,153.90353454356523,10,0
16,4,16,1,360.923104,91.87103676883638,10,0
64,128,64,2,3.751136,116.11075865372932,10,0
256,512,2,128,17.073568,203.2836233450565,10,0
512,256,64,2,2.611136,108.94457924729178,10,0
1024,512,1,512,21.943968,242.2551750611047,10,0
16,256,4,1,9.373856,156.9668574622156,10,0
16,512,4,1,8.327168,147.8095806135235,10,0
1024,1024,64,4,1.718272,104.13481824565189,10,0
512,256,8,32,4.64432,122.0673679795722,10,0
4,128,4,4,53.587968,362.6445427466875,10,0
64,512,8,8,2.265024,107.57953936959235,10,0
256,128,64,8,4.187712,116.92110189323816,10,0
128,512,8,16,3.923456,118.39760935248484,10,0
64,32,32,2,12.601344,157.5920983561648,10,0
1024,16,16,8,25.087744,212.76059636509885,10,0
1024,32,1,32,15.304704,180.33209329425787,10,0
256,128,4,128,5.457408,127.31432995566443,10,0
4,128,2,4,53.080608,368.9327557398191,10,0
1024,128,16,8,4.495008,118.73278732846978,10,0
8,64,4,64,55.73632,352.23656259364304,10,0
512,128,2,2,15.310304,199.39674979361092,10,0
256,256,1,1,24.010272,262.0820572067746,10,0
64,128,4,16,4.035584,117.50278944048478,10,0
16,16,16,16,101.058496,515.0336743850255,10,0
1024,1024,2,256,17.721344,214.48517343202585,10,0
1,64,1,8,412.438528,99.17945442687396,10,0
2,1024,1,256,42.68,347.0166810503424,10,0
4,128,4,2,52.833504,371.7037589472151,10,0
1,256,1,32,147.442112,80.1270765920188,10,0
4,512,4,16,17.704768,193.2354536046465,10,0
64,32,8,8,12.644352,159.29345279705444,10,0
1024,1024,4,4,3.571712,117.11758802702008,10,0
64,32,2,32,13.45536,166.14192492596442,10,0
128,64,16,64,9.510912,146.54783449588348,10,0
32,8,8,8,96.285792,497.2660441999638,10,0
256,256,1,32,38.597408,337.12149515076544,10,0
64,512,1,8,9.935872,166.07335148632146,10,0
32,64,32,2,12.812864,156.95973898396457,10,0
