tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,compute_time,energy,iterations,wait_after_run
512,1024,16,1,564.009024,232.5152887706884,10,0
16,1024,2,32,249.910816,3700.2372979323454,10,0
64,32,8,16,49.870176,530.4221176131165,10,0
128,16,32,8,31.453184,372.4794009624239,10,0
32,8,4,1,90.67792,883.5061967361752,10,0
128,512,8,2,252.672032,3744.472109806288,10,0
1024,256,8,16,71.033504,1116.444565378073,10,0
256,32,32,8,15.59552,290.68554692775314,10,0
128,128,1,32,31.9528,570.0141882823734,10,0
1024,64,32,8,14.734048,311.9805338047277,10,0
128,16,32,16,54.530848,540.8066112027061,10,0
1024,16,1,4,26.92176,484.3038234527446,10,0
16,512,2,8,243.320832,3589.3349617445056,10,0
64,1,32,1,46.02816,442.5250733191977,10,0
4,64,1,16,647.785984,166.03005333547432,10,0
8,512,2,512,1713.72544,347.2339802175836,10,0
4,512,2,32,646.66624,189.3622446347956,10,0
32,1,16,1,91.92624,754.1787441096589,10,0
256,1024,4,1,2008.780256,640.3095918187707,10,0
16,1024,4,1,1837.663104,588.6698568516815,10,0
128,1024,32,4,322.189312,4691.1712339157575,10,0
4,256,4,64,912.180832,209.84391537804947,10,0
1024,4,32,1,2.889728,126.8727208127999,10,0
64,32,8,1,46.207104,687.0139670052779,10,0
1024,2,4,2,3.532832,138.0296424739716,10,0
2,64,2,2,1255.06976,270.33323587864334,10,0
1024,16,64,8,6.740256,185.34356175273405,10,0
64,32,16,2,45.459456,523.2499020936875,10,0
32,128,8,2,92.812256,1374.9500348266058,10,0
128,2,128,2,31.198272,333.5133410459956,10,0
512,1024,8,4,263.440576,3942.655577628658,10,0
8,8,1,4,344.36096,124.27211223149465,10,0
512,1024,4,4,499.953664,211.8825681023709,10,0
64,256,1,128,63.064064,1013.7156147239444,10,0
128,128,16,4,30.934656,551.6302231260973,10,0
64,1024,64,4,239.461856,3512.362194846141,10,0
16,512,8,8,184.342528,2751.460273171524,10,0
4,1024,2,16,655.198624,217.1571126338536,10,0
16,1024,16,2,267.029824,3826.976525349945,10,0
256,256,32,32,64.294912,1032.0243606064123,10,0
64,512,16,2,131.66576,1939.5467658643704,10,0
2,8,1,1,1264.89584,253.1685026371072,10,0
8,64,8,64,868.634752,201.94604000795792,10,0
16,512,1,4,925.707168,329.2612401339034,10,0
1024,512,8,128,117.364736,1748.822213515626,10,0
4,4,1,2,654.989504,164.4999439104321,10,0
8,128,8,32,482.945888,149.21871162230013,10,0
64,512,1,512,114.414496,1757.349538411045,10,0
64,16,16,8,50.624512,507.4830461231642,10,0
1024,256,128,4,63.914176,1005.0336482371146,10,0
128,1024,1,256,244.990112,3543.18138462659,10,0
256,1024,64,16,253.463584,3733.792812393149,10,0
32,1024,4,256,437.787232,188.6551448866481,10,0
8,256,2,8,349.022176,142.96269214769825,10,0
512,256,4,32,58.73744,948.8933024433647,10,0
128,512,4,128,115.957696,1768.2312166553756,10,0
128,16,1,1,121.113088,1770.4947993332764,10,0
256,32,16,8,12.536928,263.4442828421208,10,0
128,2,2,2,22.974368,309.0615191060453,10,0
128,512,32,4,124.448768,1859.847597420685,10,0
16,8,16,2,184.176,1465.905984281139,10,0
512,512,1,512,114.85632,1728.739992534022,10,0
256,32,2,16,12.650624,262.1041729808291,10,0
8,256,2,64,378.27328,141.23120063163614,10,0
32,1024,8,128,434.283456,185.33506010634363,10,0
128,32,32,4,24.990272,366.5334528823525,10,0
16,256,4,16,184.259392,2083.021960949471,10,0
128,32,1,8,30.98,542.6949321345354,10,0
128,16,64,2,23.855072,314.59429308800554,10,0
64,128,64,4,60.837568,859.5199662957053,10,0
512,1024,16,64,246.584896,3574.2233076584075,10,0
8,128,4,16,343.483936,130.0022464203279,10,0
16,512,1,8,467.008512,200.8187888926788,10,0
512,128,128,2,33.287648,578.7948351636454,10,0
64,32,32,32,215.152736,1741.5055635556296,10,0
256,256,2,64,60.188384,971.4965431835562,10,0
32,256,8,8,91.926112,1399.3174701756236,10,0
8,32,1,2,346.282336,141.0348575086649,10,0
512,512,32,1,143.499264,2189.862422563836,10,0
512,1024,1,4,1913.929568,610.1835065131348,10,0
32,64,4,2,93.769248,1277.661536184674,10,0
32,64,4,8,90.693056,949.252480049936,10,0
16,256,16,2,182.577152,2082.6212440975146,10,0
256,1024,32,4,416.610208,122.35015374698996,10,0
16,32,2,4,184.511168,1686.1964168832876,10,0
1024,64,32,16,14.361312,304.67211377000547,10,0
32,128,16,2,91.019136,1079.8933528270463,10,0
512,1024,2,2,1815.861984,580.588163993415,10,0
4,16,1,8,650.027008,155.7615482426796,10,0
256,32,1,1,227.028672,3381.7401276946907,10,0
128,32,2,1,122.932704,1803.4202006463065,10,0
512,2,2,2,6.422528,176.18964301461324,10,0
512,1024,128,8,269.861888,3949.658522069845,10,0
1024,1024,4,1,1888.922432,602.4070189432828,10,0
8,8,1,8,346.234208,129.06346544399992,10,0
1024,32,4,32,7.593984,214.0848621715264,10,0
256,4,32,1,11.46352,194.5602239625096,10,0
4,512,1,32,650.27216,187.0504634015584,10,0
512,128,1,2,415.32496,183.62922183762325,10,0
32,4,1,4,90.789216,824.6024450573176,10,0
2,128,2,2,1257.391584,284.4802679585549,10,0
8,1024,2,16,376.344704,163.9695047315024,10,0
256,64,1,8,60.270528,953.5424754360046,10,0
64,8,2,1,46.491712,641.7199533880527,10,0
1024,16,2,4,15.141024,316.1200129365127,10,0
32,256,2,16,92.919456,1443.9893486563951,10,0
128,64,8,64,54.257952,580.1771363351088,10,0
16,32,1,16,181.480416,1560.8563499961076,10,0
64,256,4,4,126.424128,1886.973223004293,10,0
16,256,4,1,465.280896,195.08240306132103,10,0
1,64,1,8,2481.36704,423.6451592829548,10,0
1024,64,16,32,14.304928,311.474020252242,10,0
512,2,1,2,7.891584,190.0930332352304,10,0
8,128,1,32,344.269728,123.59020660821172,10,0
2,8,2,4,1259.030848,243.6783503303073,10,0
256,1024,4,4,529.905664,222.4133463018458,10,0
32,256,2,8,124.588736,1857.1787721725568,10,0
1024,256,8,8,61.970368,991.7764752493982,10,0
512,256,4,64,58.804192,928.7707072246492,10,0
4,128,4,4,647.835648,171.17772221838146,10,0
256,64,64,16,53.637728,678.8647813238972,10,0
512,1024,32,2,263.861088,3936.6961901993145,10,0
32,32,8,1,90.729056,1008.7130386625512,10,0
16,1024,2,4,945.396608,330.6030610814525,10,0
256,128,256,2,29.02784,515.218334396997,10,0
16,256,4,128,431.129152,139.7767603811804,10,0
8,256,4,8,346.1808,132.96370640842238,10,0
8,256,2,4,376.08448,158.32839311654715,10,0
8,2,4,1,346.261152,129.8703610289143,10,0
32,128,1,16,93.18336,1373.2111810326985,10,0
64,512,2,8,250.702944,3643.150559143179,10,0
16,8,4,2,181.522432,1478.0140473985082,10,0
512,1024,8,64,218.999872,3258.3650135597977,10,0
64,32,8,4,45.376864,522.486607520052,10,0
1024,16,32,8,4.02432,153.55118333139802,10,0
64,64,4,8,45.410528,603.3796943023555,10,0
256,64,16,8,15.761408,331.1480009866896,10,0
512,8,4,1,15.507456,320.26046371598545,10,0
32,4,4,1,90.776544,810.8696318914962,10,0
16,8,4,4,182.683776,1434.084023899202,10,0
512,512,4,16,156.731392,2365.3122920490705,10,0
256,1,4,1,11.430144,185.52361908971463,10,0
128,64,2,4,60.459008,943.5591193759608,10,0
16,16,16,2,182.900736,1445.6066271387667,10,0
32,1024,32,8,235.863456,3484.076559371897,10,0
4,1024,2,1,3557.033984,1009.3137475422224,10,0
1024,256,1,4,399.865728,178.82782854200258,10,0
256,256,2,16,65.667072,1031.289358400961,10,0
128,4,2,4,22.808416,297.64241397782735,10,0
1,512,1,128,2683.17696,467.3537526398479,10,0
512,1024,512,1,563.565984,219.66404319823985,10,0
256,512,4,128,115.110048,1741.723903174468,10,0
2,64,1,16,1257.13376,254.17249323028136,10,0
64,256,2,8,126.591584,1877.9967797685013,10,0
64,2,8,1,45.623104,441.3216203083218,10,0
1024,1024,8,4,271.880032,4054.8909495920193,10,0
1024,256,4,8,63.475968,1022.4974858864268,10,0
4,128,4,32,704.169376,182.0887687268291,10,0
1024,4,16,1,3.135904,143.14284784017235,10,0
2,32,1,16,1257.314848,256.0408123945801,10,0
64,1024,8,64,230.504448,3422.230066464453,10,0
32,1024,2,256,228.780032,3420.096115819465,10,0
512,512,1,16,235.021504,3518.477035900345,10,0
1024,256,16,16,55.92064,911.6759782387564,10,0
16,128,16,32,435.548544,139.43805228434107,10,0
2,32,2,8,1267.339936,259.911255362517,10,0
32,64,8,16,100.106816,983.1298521671812,10,0
512,256,1,128,56.18128,910.999279545879,10,0
256,4,8,1,11.487424,215.5896811931131,10,0
1024,16,4,1,30.717792,539.3690138156853,10,0
8,1024,8,64,861.91872,238.81598348472016,10,0
128,32,4,1,62.3888,982.591603437292,10,0
1,32,1,8,2501.249024,420.645375722912,10,0
1024,1024,1,64,228.775936,3437.083292224177,10,0
8,1024,2,32,370.941952,167.89833795492498,10,0
8,128,1,2,496.969536,195.4073823118952,10,0
64,64,64,4,61.3352,707.8462792995376,10,0
128,1024,4,16,320.562752,152.01321147543712,10,0
1024,8,16,2,3.155968,134.8698085424147,10,0
1024,128,4,16,30.1688,540.7553646384576,10,0
256,128,128,8,55.474016,908.926997692135,10,0
512,128,16,16,29.484224,552.1003431189156,10,0
128,8,8,1,22.88992,355.49694184236324,10,0
32,512,8,16,126.505152,1943.347432947946,10,0
512,1,32,1,5.77888,143.32354186953398,10,0
1024,256,64,16,62.101504,984.6194167608392,10,0
1024,2,8,1,3.45552,130.86306986419115,10,0
128,1024,16,64,252.001472,3732.925449129038,10,0
512,128,4,4,64.8784,1048.3370621735817,10,0
1024,2,64,2,3.066976,118.84632509414472,10,0
512,16,32,4,6.254432,185.7721888635156,10,0
16,512,4,32,198.580224,2887.9320910275574,10,0
64,128,4,32,49.630304,779.8159603935092,10,0
512,32,64,2,7.943424,215.8447472733216,10,0
64,1024,8,2,507.064896,211.0120657615124,10,0
4,32,4,2,652.793504,176.7537560224915,10,0
32,8,4,4,91.89392,794.5440175288568,10,0
512,512,4,64,113.920448,1751.857655425486,10,0
32,512,4,4,251.200832,3646.2529616746624,10,0
1024,256,32,8,57.727008,935.3867734307656,10,0
1024,32,8,16,7.679872,212.24299541449423,10,0
4,8,4,2,655.04528,160.16305486597264,10,0
64,2,4,1,45.813504,467.3056409864168,10,0
512,128,1,8,108.940736,1693.700238298351,10,0
2,512,1,512,3435.726848,571.9027590196247,10,0
16,512,1,256,246.284288,3100.496262254438,10,0
512,512,4,4,248.384096,3723.121471514377,10,0
512,16,4,8,6.852608,185.85817714724377,10,0
32,8,16,2,92.103872,788.1220479783387,10,0
16,512,4,128,433.278784,157.65703282669102,10,0
64,512,16,4,126.459328,1849.4578754933384,10,0
512,512,128,2,135.839936,2063.0544388123217,10,0
32,512,2,8,251.126816,3658.771771439589,10,0
16,128,16,16,249.452672,2216.9288230227,10,0
256,512,1,64,129.253952,1953.4398967752784,10,0
256,256,2,128,59.299904,938.0987966178552,10,0
1024,16,512,2,13.603008,250.8588170471237,10,0
4,512,1,4,933.248416,321.0865478608021,10,0
256,64,8,2,32.434176,566.5082253304925,10,0
512,128,512,1,44.976192,756.9082975428075,10,0
64,32,8,32,63.152128,630.4183104549742,10,0
32,1024,2,32,249.52384,3544.9253426830173,10,0
256,16,4,1,31.567776,548.946718265772,10,0
16,1024,8,2,487.268384,201.1615267038625,10,0
8,64,8,8,348.168032,123.4562991673914,10,0
512,512,64,4,114.124832,1757.19282982777,10,0
1024,256,8,64,57.778176,929.399122278384,10,0
1024,1,256,1,4.637088,130.05274603540485,10,0
1024,64,64,1,25.222144,469.68809506849897,10,0
64,128,2,16,46.359648,766.2650992859565,10,0
16,32,8,1,185.347616,1722.192207023808,10,0
256,4,128,1,15.949856,221.1402592609491,10,0
32,128,4,16,90.64528,1076.0668561169216,10,0
64,16,2,16,45.629568,465.463795228178,10,0
256,32,2,1,121.542656,1830.0473509831363,10,0
32,64,1,16,91.789728,1075.991126664035,10,0
4,32,2,16,650.075968,161.26241944272664,10,0
1024,1024,32,2,261.55184,3909.548028384697,10,0
256,8,8,1,12.152544,250.27857986007544,10,0
64,512,16,16,117.456288,1785.914146230959,10,0
128,32,128,8,107.47136,1010.3631192040152,10,0
1024,32,512,1,9.08864,241.5585050039297,10,0
1024,1024,2,1,3523.679392,1053.3116086079178,10,0
1024,4,32,2,2.892576,122.03399343000903,10,0
16,16,16,1,181.769152,1466.2125941676948,10,0
16,512,1,1,3666.272224,1095.3072182377575,10,0
8,4,2,4,346.315712,128.32140642449548,10,0
1024,256,1,8,209.329856,3151.380528907665,10,0
128,64,8,1,61.366176,968.2081248696848,10,0
512,256,2,256,57.55072,923.9517796733362,10,0
32,256,16,16,122.971008,1612.7580201969852,10,0
1024,128,4,32,28.120928,516.9615757688867,10,0
128,16,128,1,23.774976,320.4456080353654,10,0
1024,512,32,8,115.369312,1770.9072410066049,10,0
1,2,1,2,2482.9192,422.4308882102082,10,0
1024,1024,16,16,213.813248,3210.2084659595207,10,0
1,128,1,16,2481.21392,439.726821331981,10,0
32,256,4,64,122.749824,1602.4970105847567,10,0
1024,64,32,1,17.644192,359.83320159625646,10,0
16,16,2,8,181.502848,1477.212476122357,10,0
4,128,2,1,700.923808,227.09497502679145,10,0
1024,64,1,1,411.774976,180.43053838873,10,0
256,64,4,2,64.271744,1001.0033307042116,10,0
1024,512,128,4,123.343808,1889.549151553365,10,0
256,128,8,2,67.141632,1061.596696082972,10,0
4,256,2,128,911.990784,217.6699237864584,10,0
512,128,8,128,30.199648,542.9852655893021,10,0
32,128,4,32,99.003968,1123.8925452608307,10,0
64,64,16,1,46.20288,736.910634451813,10,0
4,512,1,16,650.164224,207.5158500320865,10,0
64,1024,16,16,237.924544,3469.993781845641,10,0
32,512,2,128,126.483584,1951.408394598523,10,0
512,256,8,16,63.287616,1024.9438946298824,10,0
1024,16,8,4,5.883616,106.17876286067464,10,0
256,4,32,4,12.619968,193.94998648605124,10,0
8,2,2,1,346.24176,120.8363239245196,10,0
512,64,8,4,16.066944,333.6936233525227,10,0
512,256,4,256,59.254496,955.9866065863556,10,0
64,512,32,1,127.243008,1897.3246653833096,10,0
16,512,16,32,430.255456,155.99701762723316,10,0
256,8,32,4,12.597248,210.39817489238783,10,0
1024,8,1,1,51.811968,846.8051034963619,10,0
256,64,128,4,26.651168,459.3465485088901,10,0
128,256,1,16,127.015488,1889.0372419395344,10,0
128,256,32,1,66.09568,1033.088795562882,10,0
64,128,8,8,45.968896,762.9165193193215,10,0
1,512,1,1,3630.586368,993.4437631150868,10,0
4,256,2,2,701.090112,226.0743948975732,10,0
128,128,2,4,124.153344,1839.0075046388497,10,0
32,64,32,8,124.239872,1171.682475500858,10,0
256,512,2,64,137.422528,2051.34634720203,10,0
1,64,1,4,2478.811008,444.5903967428004,10,0
128,1024,4,1,2054.67184,644.2385947325106,10,0
8,512,1,128,377.581152,156.6817401985045,10,0
256,4,2,1,15.876448,320.86632011669326,10,0
128,8,1,2,30.680064,524.3539443110768,10,0
4,16,4,1,647.789984,177.35017220657335,10,0
4,32,1,32,650.094432,162.64088635112083,10,0
512,32,256,1,9.107008,228.8701114829128,10,0
1024,1024,64,4,235.597312,3533.827583243461,10,0
4,128,4,2,649.747008,183.9524451732496,10,0
512,256,2,8,117.972,1829.627149331065,10,0
1024,512,16,4,126.194816,1942.301628655248,10,0
512,64,8,16,15.35008,315.43241653493027,10,0
128,128,4,4,65.370112,1030.0839401734563,10,0
32,256,8,32,122.728448,1622.3107379312455,10,0
64,64,64,16,214.284288,1879.9510425556143,10,0
2,512,2,256,3408.569856,562.6417966952042,10,0
32,16,4,8,91.158528,790.1208552816921,10,0
512,64,4,2,62.801248,1010.1725966711452,10,0
1024,1024,8,16,392.992768,179.74783971551713,10,0
512,32,8,2,16.265824,340.06607293732014,10,0
1024,4,8,2,3.503968,133.67327741340316,10,0
8,256,4,4,346.526592,139.47752366475729,10,0
16,32,16,2,181.776384,1469.4795587504043,10,0
128,1024,64,16,246.325344,3659.334126284636,10,0
4,16,4,2,649.985856,163.12324770751573,10,0
1024,32,8,32,7.251808,201.61311861051905,10,0
128,32,2,2,60.182016,939.3935015284208,10,0
128,64,1,64,23.505056,431.7849693832309,10,0
512,512,64,8,117.989248,1781.1785288810831,10,0
32,256,8,2,123.671744,1861.4003024726903,10,0
128,512,64,2,123.43696,1838.812151418558,10,0
8,128,2,2,376.098816,157.45602660259624,10,0
2,1024,1,128,1355.218944,312.90744200543514,10,0
64,256,64,1,61.792192,998.7582399184356,10,0
256,512,16,2,135.344192,2059.2637883127545,10,0
32,64,2,8,92.235104,1095.7703388652617,10,0
128,4,128,2,30.955552,332.2806381735072,10,0
1,128,1,1,2479.652064,549.5563562273068,10,0
64,256,2,64,62.980096,1011.1295870143332,10,0
32,256,2,4,243.5216,3528.54768530766,10,0
1024,4,64,1,2.885664,122.27558452681166,10,0
16,128,4,128,432.166912,132.51170954575312,10,0
1024,128,512,2,34.900544,604.8865119426016,10,0
1024,256,32,16,58.134976,929.2248915558492,10,0
8,64,1,32,344.277024,127.55009077605614,10,0
32,512,1,256,126.300672,1954.2920278248653,10,0
32,512,4,2,481.224896,209.60708647106293,10,0
8,64,8,32,482.359328,142.63440336814804,10,0
2,32,1,32,1265.849216,252.6077435291305,10,0
1024,1,16,1,2.90448,126.0175441856611,10,0
16,1024,16,4,253.79872,3749.74011755932,10,0
256,2,16,2,11.52464,198.01890043192,10,0
1024,2,8,2,2.976832,127.95176725404214,10,0
512,128,128,8,33.073152,586.8371056484026,10,0
64,16,8,16,50.203232,504.9652421453571,10,0
2,1024,2,32,1253.390496,306.97676336916794,10,0
32,1024,1,1024,434.526016,191.685676294495,10,0
256,2,2,1,12.181504,247.1408424712032,10,0
32,1024,8,8,250.208864,3552.23676793917,10,0
32,64,32,2,91.469696,941.3763600211738,10,0
128,64,128,1,24.838272,458.2338352945491,10,0
4,256,1,64,646.536384,173.6830064070498,10,0
1024,16,2,1,54.617088,891.4838808683664,10,0
8,512,8,128,1715.456,333.9224201923856,10,0
512,256,4,128,57.458112,919.109126239104,10,0
256,256,8,32,59.48224,951.2136225154526,10,0
256,512,2,8,255.668224,3809.25696714878,10,0
16,128,1,64,181.234656,1750.0989560970297,10,0
8,8,8,4,348.106752,122.56368181393351,10,0
16,512,1,512,429.958112,153.19108797209998,10,0
32,256,8,4,92.906656,1428.062857728674,10,0
32,256,32,32,431.03504,155.43124397367828,10,0
4,1024,1,128,695.475136,216.7357501882072,10,0
32,16,2,4,90.698944,893.8553818464878,10,0
2,4,1,4,1259.206496,245.4845710188252,10,0
64,4,16,1,45.659872,440.0136200128773,10,0
64,16,64,4,61.417472,561.94253793988,10,0
64,128,64,1,45.852128,766.6677325280306,10,0
256,32,2,8,16.351232,339.6278496899336,10,0
4,128,1,128,704.21248,171.33838539043552,10,0
64,128,2,1,467.950272,196.3416469084486,10,0
8,512,1,2,1814.986752,546.0736804871748,10,0
256,16,4,2,17.697152,350.7581371089943,10,0
32,128,8,16,99.016704,1110.6018337917556,10,0
8,128,2,64,380.382816,130.615516831608,10,0
2,1024,2,8,1257.343232,337.41906699898664,10,0
16,1024,8,64,429.402784,172.562996897054,10,0
4,1024,2,8,701.317888,253.3865557079081,10,0
32,1024,4,8,252.887552,3681.676102301209,10,0
8,1024,1,1024,1718.701152,372.8500251941797,10,0
128,256,2,64,61.599776,965.4812897097546,10,0
64,64,16,2,45.538016,594.0766560799567,10,0
256,32,64,16,53.741568,582.8643502373508,10,0
32,32,4,4,90.691968,919.7749226496494,10,0
256,1024,64,2,228.188896,3411.981017578917,10,0
8,512,1,32,346.558688,147.48432666924396,10,0
512,1024,128,1,1116.794528,368.8408830414392,10,0
256,64,8,8,16.041088,336.60036900140585,10,0
256,32,4,8,16.843392,306.2791302939681,10,0
1,1024,1,1,7000.762368,1899.732474291266,10,0
128,256,1,64,62.03408,969.048017056334,10,0
128,256,1,256,58.44992,938.7236948460012,10,0
1024,8,32,8,3.985216,148.75642537818428,10,0
4,128,1,16,647.789024,178.8978481739639,10,0
1024,2,2,1,7.295616,195.3865590312584,10,0
256,1024,2,512,240.648192,3550.0268672990933,10,0
64,128,4,8,46.209952,773.9966178283777,10,0
512,512,4,32,182.500544,2709.995568628186,10,0
128,512,2,2,978.416768,348.7854020951252,10,0
32,64,32,32,434.587584,147.3317570041802,10,0
8,4,2,2,348.939712,127.97854241017926,10,0
512,1024,512,2,285.278208,4163.313633839076,10,0
2,1024,1,4,1837.609824,569.7393510782775,10,0
1024,4,256,4,13.661952,212.94939801417,10,0
128,1024,16,4,320.739584,162.27835453514467,10,0
1024,64,8,64,14.364256,310.96453465852096,10,0
128,1024,128,2,327.163808,160.24486806601112,10,0
256,256,1,32,64.102336,1008.2696901733912,10,0
1024,32,16,4,7.86064,210.55748041284892,10,0
64,512,8,16,124.724032,1827.5677826331548,10,0
256,512,32,1,140.027904,2126.46005291374,10,0
1024,1024,4,2,946.98944,336.6629376020782,10,0
32,256,32,4,100.333184,1528.9025610995288,10,0
16,128,2,64,199.393216,1847.672891067108,10,0
1024,512,16,1,278.50976,4165.052774856499,10,0
256,1024,4,256,248.784896,3647.633553268419,10,0
16,256,8,64,434.818848,147.94080509641088,10,0
256,8,1,2,30.324352,534.3974263097596,10,0
64,16,32,16,109.885184,927.0939785942294,10,0
32,16,32,4,100.988,863.3030574550136,10,0
512,1024,32,32,242.931712,3532.3196740626845,10,0
256,16,4,8,11.500192,223.57989110478024,10,0
64,16,1,4,47.8784,667.4173764726962,10,0
8,512,8,32,478.298848,166.12321746585468,10,0
1024,512,8,2,270.407648,4036.74317125204,10,0
256,512,256,2,134.926368,2041.8993344519097,10,0
512,256,4,16,70.305152,1118.4673441172072,10,0
4,4,4,4,656.896288,167.31474448154168,10,0
16,512,1,16,255.543616,3712.4027671364224,10,0
