chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
32,1,2,3,2,0,1,"(1, 0, 3, 4, 2)",306.085376,10,5,0,10
4,4,8,7,1,0,1,"(1, 4, 0, 3, 2)",187.57432,10,5,0,10
2,16,16,14,0,0,1,"(1, 0, 4, 3, 2)",120.558471,10,5,0,10
64,1,16,7,2,0,1,"(1, 0, 2, 3, 4)",120.4546655,10,5,0,10
4,8,16,13,2,0,0,"(0, 4, 1, 3, 2)",90.7897645,10,5,0,10
64,16,8,18,2,0,1,"(1, 0, 4, 3, 2)",105.9043705,10,5,0,10
8,2,16,9,2,1,0,"(0, 1, 3, 4, 2)",109.091619,10,5,0,10
64,16,16,14,2,0,1,"(1, 4, 0, 3, 2)",284.6650155,10,5,0,10
8,4,4,7,1,0,1,"(1, 0, 3, 4, 2)",175.5887575,10,5,0,10
32,8,64,19,1,1,1,"(1, 4, 0, 3, 2)",181.16090050000005,10,5,0,10
16,1,4,12,2,0,0,"(0, 1, 2, 3, 4)",46.220207,10,5,0,10
2,2,4,20,1,0,1,"(4, 1, 0, 3, 2)",80.1498875,10,5,0,10
32,4,4,2,1,0,0,"(1, 0, 3, 4, 2)",605.9203575,10,5,0,10
2,2,4,20,1,1,1,"(4, 0, 1, 3, 2)",64.237293,10,5,0,10
16,8,64,5,0,0,1,"(1, 0, 3, 2, 4)",209.89406,10,5,0,10
64,8,8,11,1,0,0,"(1, 0, 3, 4, 2)",141.8667325,10,5,0,10
4,1,32,4,1,0,1,"(0, 1, 3, 4, 2)",186.611742,10,5,0,10
8,2,1,15,2,0,0,"(4, 1, 0, 3, 2)",83.927188,10,5,0,10
4,1,2,7,1,1,1,"(1, 0, 3, 2, 4)",131.91713700000005,10,5,0,10
64,4,1,16,0,1,0,"(0, 1, 3, 2, 4)",54.031526,10,5,0,10
32,1,2,18,1,0,0,"(0, 1, 3, 2, 4)",44.7353675,10,5,0,10
32,8,16,16,0,1,0,"(4, 1, 0, 3, 2)",177.533176,10,5,0,10
16,16,2,17,1,0,0,"(1, 0, 3, 4, 2)",115.1404995,10,5,0,10
4,16,8,6,0,1,1,"(1, 0, 2, 3, 4)",178.2721345,10,5,0,10
8,4,8,15,0,1,1,"(1, 0, 4, 3, 2)",88.557884,10,5,0,10
16,1,1,3,2,0,1,"(4, 0, 1, 3, 2)",347.565964,10,5,0,10
2,8,32,18,0,0,1,"(0, 1, 4, 3, 2)",65.474466,10,5,0,10
8,4,1,17,0,0,0,"(1, 0, 3, 2, 4)",69.1609215,10,5,0,10
8,1,2,3,1,1,1,"(1, 0, 3, 2, 4)",297.3463595,10,5,0,10
2,2,16,12,1,1,1,"(1, 0, 4, 3, 2)",93.2946835,10,5,0,10
4,16,64,3,0,1,0,"(4, 1, 0, 3, 2)",720.6889180000001,10,5,0,10
64,4,16,8,0,0,1,"(0, 1, 2, 3, 4)",70.017282,10,5,0,10
64,1,32,3,2,1,1,"(1, 0, 3, 2, 4)",320.809912,10,5,0,10
2,2,4,10,0,0,1,"(0, 4, 1, 3, 2)",94.511565,10,5,0,10
32,16,4,19,2,0,1,"(0, 1, 4, 3, 2)",81.69174100000001,10,5,0,10
2,4,2,4,2,1,1,"(4, 1, 0, 3, 2)",290.293197,10,5,0,10
2,8,4,7,0,1,1,"(0, 1, 2, 3, 4)",107.5162905,10,5,0,10
64,1,8,8,1,0,1,"(1, 4, 0, 3, 2)",155.896031,10,5,0,10
32,1,32,14,0,0,0,"(1, 0, 4, 3, 2)",95.7690715,10,5,0,10
64,2,8,18,0,1,1,"(1, 0, 3, 4, 2)",85.4854575,10,5,0,10
16,2,32,4,0,1,0,"(0, 1, 3, 4, 2)",241.9498405,10,5,0,10
4,4,2,11,1,1,1,"(1, 0, 3, 4, 2)",113.951816,10,5,0,10
64,4,16,13,0,1,0,"(0, 1, 3, 2, 4)",71.68769800000001,10,5,0,10
32,1,2,6,1,0,1,"(0, 1, 3, 4, 2)",126.176519,10,5,0,10
8,4,4,9,1,1,1,"(0, 1, 3, 4, 2)",116.7411735,10,5,0,10
16,2,4,16,0,1,0,"(1, 0, 3, 4, 2)",86.04688,10,5,0,10
2,1,32,14,1,1,0,"(4, 0, 1, 3, 2)",70.150717,10,5,0,10
2,16,32,13,2,1,0,"(0, 1, 2, 3, 4)",74.891363,10,5,0,10
64,1,32,18,0,0,1,"(4, 1, 0, 3, 2)",93.3826615,10,5,0,10
32,4,4,7,0,1,1,"(0, 1, 4, 3, 2)",136.62537400000002,10,5,0,10
8,8,64,17,2,1,1,"(1, 0, 3, 2, 4)",65.94888599999999,10,5,0,10
16,4,32,17,2,1,1,"(0, 4, 1, 3, 2)",61.9053765,10,5,0,10
32,16,1,20,2,1,1,"(4, 0, 1, 3, 2)",199.854363,10,5,0,10
32,16,2,14,2,1,1,"(0, 1, 3, 4, 2)",121.7890255,10,5,0,10
64,2,32,7,2,1,0,"(4, 0, 1, 3, 2)",151.982369,10,5,0,10
32,2,16,7,1,0,0,"(0, 1, 3, 2, 4)",117.5416175,10,5,0,10
2,4,64,16,2,1,1,"(0, 4, 1, 3, 2)",65.81806900000001,10,5,0,10
32,2,32,7,1,1,0,"(0, 1, 3, 2, 4)",119.9417285,10,5,0,10
32,1,8,12,0,0,1,"(1, 0, 2, 3, 4)",87.3107105,10,5,0,10
64,1,16,15,0,1,1,"(1, 0, 4, 3, 2)",95.4785485,10,5,0,10
16,4,64,6,2,0,1,"(1, 4, 0, 3, 2)",215.540858,10,5,0,10
8,8,2,11,2,0,0,"(0, 1, 2, 3, 4)",68.3569435,10,5,0,10
2,16,64,14,2,1,0,"(0, 1, 4, 3, 2)",106.9848415,10,5,0,10
16,1,32,6,1,0,1,"(0, 4, 1, 3, 2)",137.762611,10,5,0,10
2,8,64,15,0,1,1,"(0, 1, 3, 4, 2)",88.573861,10,5,0,10
2,4,64,9,2,1,1,"(0, 1, 3, 4, 2)",120.526438,10,5,0,10
4,1,16,15,1,0,0,"(0, 4, 1, 3, 2)",58.0418435,10,5,0,10
64,4,1,20,2,0,0,"(1, 4, 0, 3, 2)",118.8854245,10,5,0,10
64,16,1,11,0,1,1,"(1, 0, 3, 4, 2)",183.4684095,10,5,0,10
16,16,32,10,0,1,1,"(1, 0, 3, 4, 2)",191.5042635,10,5,0,10
16,4,32,11,2,0,1,"(0, 1, 2, 3, 4)",53.4798735,10,5,0,10
64,8,8,7,1,1,0,"(4, 1, 0, 3, 2)",264.04999050000004,10,5,0,10
2,8,32,19,0,1,1,"(0, 4, 1, 3, 2)",68.60743099999999,10,5,0,10
8,4,1,19,1,0,0,"(4, 1, 0, 3, 2)",129.280092,10,5,0,10
2,1,2,15,2,1,1,"(0, 1, 3, 2, 4)",53.0531325,10,5,0,10
32,1,64,13,0,0,0,"(0, 1, 2, 3, 4)",50.973451,10,5,0,10
2,16,16,18,2,0,1,"(0, 1, 4, 3, 2)",84.459105,10,5,0,10
2,2,2,10,2,0,1,"(1, 0, 4, 3, 2)",110.0230895,10,5,0,10
32,2,64,5,0,1,0,"(1, 4, 0, 3, 2)",226.2993515,10,5,0,10
32,16,2,9,1,1,1,"(1, 0, 2, 3, 4)",135.66569249999998,10,5,0,10
8,1,2,2,1,1,1,"(4, 1, 0, 3, 2)",539.420869,10,5,0,10
16,1,4,16,0,1,0,"(0, 4, 1, 3, 2)",54.8725115,10,5,0,10
64,2,64,4,1,0,0,"(0, 1, 4, 3, 2)",232.6983995,10,5,0,10
32,2,1,18,1,1,0,"(4, 1, 0, 3, 2)",110.980255,10,5,0,10
2,1,16,6,1,1,1,"(4, 0, 1, 3, 2)",159.4167385,10,5,0,10
2,2,16,4,2,1,0,"(1, 0, 3, 4, 2)",279.0064115,10,5,0,10
64,1,4,6,0,0,1,"(1, 4, 0, 3, 2)",209.750419,10,5,0,10
8,4,4,11,1,0,1,"(0, 1, 3, 4, 2)",95.960529,10,5,0,10
32,1,64,4,1,1,1,"(1, 0, 3, 4, 2)",237.323932,10,5,0,10
32,8,64,14,2,1,0,"(0, 1, 4, 3, 2)",89.8476315,10,5,0,10
64,1,16,14,2,1,1,"(4, 0, 1, 3, 2)",83.7532445,10,5,0,10
2,16,2,12,1,1,0,"(1, 4, 0, 3, 2)",306.76098449999995,10,5,0,10
4,2,16,15,2,0,1,"(4, 1, 0, 3, 2)",83.7864395,10,5,0,10
32,4,1,15,1,0,1,"(0, 4, 1, 3, 2)",67.0465955,10,5,0,10
4,4,16,16,1,1,0,"(0, 4, 1, 3, 2)",62.958252,10,5,0,10
4,16,32,7,2,1,1,"(0, 1, 3, 2, 4)",139.72157049999998,10,5,0,10
32,4,1,7,2,1,0,"(1, 4, 0, 3, 2)",184.4154125,10,5,0,10
32,2,4,5,1,1,0,"(4, 1, 0, 3, 2)",233.0012445,10,5,0,10
8,16,64,19,2,0,0,"(0, 1, 4, 3, 2)",82.346569,10,5,0,10
8,4,2,4,2,0,0,"(1, 0, 2, 3, 4)",164.5049505,10,5,0,10
32,8,32,16,2,0,0,"(0, 4, 1, 3, 2)",80.083876,10,5,0,10
32,16,2,6,2,0,1,"(1, 0, 3, 4, 2)",308.035118,10,5,0,10
32,4,64,14,1,0,1,"(1, 4, 0, 3, 2)",137.4654625,10,5,0,10
16,1,16,9,0,0,0,"(1, 0, 3, 4, 2)",112.0211745,10,5,0,10
2,2,8,13,2,0,1,"(1, 0, 2, 3, 4)",59.473598,10,5,0,10
2,4,4,11,2,1,0,"(1, 0, 2, 3, 4)",67.1828565,10,5,0,10
16,8,64,14,1,1,1,"(1, 0, 3, 2, 4)",83.000348,10,5,0,10
64,16,32,16,2,1,1,"(1, 0, 2, 3, 4)",94.0913585,10,5,0,10
2,16,1,6,0,0,0,"(4, 0, 1, 3, 2)",356.409283,10,5,0,10
8,2,16,18,1,0,1,"(4, 0, 1, 3, 2)",62.846415,10,5,0,10
16,1,16,8,0,1,0,"(1, 0, 3, 4, 2)",123.327582,10,5,0,10
8,16,4,7,2,1,0,"(1, 0, 3, 4, 2)",257.127724,10,5,0,10
32,16,64,11,0,0,0,"(0, 1, 3, 2, 4)",98.564402,10,5,0,10
2,8,2,9,0,0,0,"(1, 0, 2, 3, 4)",94.57798,10,5,0,10
4,8,32,13,0,1,0,"(0, 1, 3, 2, 4)",69.583477,10,5,0,10
8,1,32,6,0,1,1,"(1, 4, 0, 3, 2)",188.0473525,10,5,0,10
32,2,4,13,0,0,0,"(0, 4, 1, 3, 2)",75.140286,10,5,0,10
64,8,4,13,2,1,0,"(4, 1, 0, 3, 2)",169.66231649999995,10,5,0,10
4,16,16,3,0,0,0,"(0, 1, 3, 2, 4)",327.831737,10,5,0,10
8,4,32,6,1,0,1,"(4, 0, 1, 3, 2)",181.274932,10,5,0,10
32,2,64,4,1,0,1,"(1, 0, 4, 3, 2)",266.0766395,10,5,0,10
4,8,4,11,2,1,1,"(0, 1, 4, 3, 2)",103.629222,10,5,0,10
2,1,32,20,2,0,0,"(0, 1, 2, 3, 4)",47.146522,10,5,0,10
16,2,2,7,0,1,0,"(1, 0, 4, 3, 2)",153.3124565,10,5,0,10
32,2,1,18,2,1,0,"(0, 1, 3, 2, 4)",52.000512,10,5,0,10
4,4,2,13,2,0,1,"(0, 1, 3, 4, 2)",82.174883,10,5,0,10
2,1,32,13,2,0,1,"(4, 1, 0, 3, 2)",94.8692605,10,5,0,10
32,1,64,7,2,0,1,"(0, 1, 2, 3, 4)",73.238501,10,5,0,10
2,2,4,4,2,1,1,"(1, 0, 3, 2, 4)",251.555717,10,5,0,10
8,2,1,3,1,0,1,"(0, 1, 3, 4, 2)",323.2315515,10,5,0,10
32,16,1,13,2,1,1,"(1, 0, 3, 4, 2)",146.214981,10,5,0,10
8,8,16,8,1,0,1,"(1, 0, 3, 4, 2)",177.1076755,10,5,0,10
4,1,16,6,1,0,0,"(4, 0, 1, 3, 2)",158.88108549999998,10,5,0,10
16,1,4,11,1,1,1,"(1, 0, 3, 4, 2)",94.240477,10,5,0,10
32,1,2,2,2,0,1,"(4, 1, 0, 3, 2)",542.822782,10,5,0,10
8,4,16,14,0,0,1,"(1, 0, 2, 3, 4)",66.2925995,10,5,0,10
4,1,1,4,0,0,0,"(0, 4, 1, 3, 2)",212.1265235,10,5,0,10
16,1,1,13,0,0,1,"(0, 1, 3, 4, 2)",60.7304045,10,5,0,10
4,2,4,8,0,0,1,"(0, 1, 2, 3, 4)",60.50372,10,5,0,10
64,2,4,3,2,0,0,"(1, 0, 3, 2, 4)",334.4280165,10,5,0,10
64,1,64,15,1,0,1,"(0, 1, 3, 2, 4)",73.8031835,10,5,0,10
8,16,16,13,0,0,0,"(1, 0, 2, 3, 4)",87.88473450000001,10,5,0,10
64,8,64,14,1,0,1,"(1, 0, 3, 4, 2)",145.2976425,10,5,0,10
32,8,64,17,0,0,1,"(4, 1, 0, 3, 2)",192.1029915,10,5,0,10
16,16,2,8,0,1,1,"(0, 1, 4, 3, 2)",184.550707,10,5,0,10
8,1,8,11,1,0,0,"(0, 1, 2, 3, 4)",49.918172,10,5,0,10
16,2,32,10,2,1,1,"(4, 1, 0, 3, 2)",117.90471,10,5,0,10
8,4,1,16,2,0,1,"(0, 4, 1, 3, 2)",65.759026,10,5,0,10
64,2,16,7,1,1,1,"(4, 0, 1, 3, 2)",145.3217035,10,5,0,10
16,1,32,10,1,1,1,"(1, 0, 3, 2, 4)",97.953151,10,5,0,10
32,16,4,18,0,0,1,"(1, 0, 2, 3, 4)",88.38193799999999,10,5,0,10
64,2,2,12,1,1,0,"(1, 0, 3, 4, 2)",109.8706535,10,5,0,10
4,1,1,19,0,1,0,"(0, 1, 3, 2, 4)",44.199811,10,5,0,10
2,1,4,10,2,1,1,"(0, 1, 3, 2, 4)",77.789887,10,5,0,10
16,2,8,7,1,0,1,"(0, 1, 3, 2, 4)",136.574053,10,5,0,10
16,2,16,11,2,1,1,"(1, 0, 3, 4, 2)",104.680744,10,5,0,10
4,4,8,2,0,0,0,"(0, 4, 1, 3, 2)",466.644754,10,5,0,10
4,8,8,20,1,1,1,"(0, 1, 2, 3, 4)",42.0104125,10,5,0,10
32,2,32,9,1,0,1,"(4, 0, 1, 3, 2)",118.4802395,10,5,0,10
4,2,8,10,0,0,1,"(1, 0, 3, 4, 2)",116.6932365,10,5,0,10
32,8,1,17,2,0,1,"(1, 0, 2, 3, 4)",76.60036,10,5,0,10
64,1,32,18,2,0,1,"(1, 0, 4, 3, 2)",98.615766,10,5,0,10
8,8,32,16,1,0,0,"(1, 4, 0, 3, 2)",183.3060365,10,5,0,10
8,1,4,20,1,1,0,"(0, 1, 2, 3, 4)",35.8388545,10,5,0,10
16,1,16,5,1,1,1,"(0, 4, 1, 3, 2)",162.769179,10,5,0,10
4,4,2,3,0,1,0,"(1, 0, 3, 4, 2)",423.243143,10,5,0,10
4,16,2,14,0,0,1,"(1, 4, 0, 3, 2)",288.783175,10,5,0,10
64,8,8,14,2,0,0,"(4, 1, 0, 3, 2)",177.80611399999998,10,5,0,10
64,8,16,5,2,1,0,"(0, 1, 3, 2, 4)",174.98392,10,5,0,10
16,8,4,10,2,0,0,"(1, 0, 2, 3, 4)",93.977164,10,5,0,10
4,16,4,7,0,0,1,"(0, 4, 1, 3, 2)",213.265693,10,5,0,10
32,8,64,14,0,0,0,"(0, 1, 3, 4, 2)",103.2918625,10,5,0,10
32,1,2,7,2,1,0,"(1, 0, 3, 4, 2)",136.33208100000002,10,5,0,10
32,2,1,15,0,1,1,"(1, 0, 3, 4, 2)",92.163829,10,5,0,10
64,4,1,14,2,1,1,"(0, 1, 3, 4, 2)",77.0845595,10,5,0,10
64,4,4,12,2,0,1,"(1, 4, 0, 3, 2)",148.9598825,10,5,0,10
4,2,2,16,1,0,1,"(4, 1, 0, 3, 2)",93.113066,10,5,0,10
64,8,64,5,2,1,1,"(4, 1, 0, 3, 2)",353.519657,10,5,0,10
16,8,2,7,2,1,0,"(0, 4, 1, 3, 2)",162.4197825,10,5,0,10
32,4,32,6,0,1,1,"(1, 0, 3, 4, 2)",221.21975,10,5,0,10
64,8,4,13,0,0,1,"(4, 1, 0, 3, 2)",194.765666,10,5,0,10
2,4,1,8,1,0,0,"(1, 0, 4, 3, 2)",128.601023,10,5,0,10
16,4,32,5,2,1,0,"(4, 0, 1, 3, 2)",214.152841,10,5,0,10
8,1,2,17,0,1,0,"(0, 1, 3, 2, 4)",48.58445,10,5,0,10
4,8,1,17,2,0,1,"(0, 1, 2, 3, 4)",47.8105095,10,5,0,10
32,4,32,4,0,1,0,"(1, 0, 4, 3, 2)",276.66782,10,5,0,10
2,8,4,9,2,0,0,"(1, 0, 3, 2, 4)",117.587981,10,5,0,10
16,4,8,5,1,0,0,"(0, 1, 3, 2, 4)",163.9211645,10,5,0,10
4,2,2,6,2,1,1,"(1, 0, 2, 3, 4)",95.896958,10,5,0,10
4,4,32,19,2,1,1,"(0, 1, 3, 2, 4)",47.578051,10,5,0,10
64,2,64,16,2,1,1,"(4, 0, 1, 3, 2)",94.3283765,10,5,0,10
16,4,1,4,0,0,0,"(1, 0, 4, 3, 2)",274.1531825,10,5,0,10
8,1,32,20,0,1,1,"(1, 4, 0, 3, 2)",65.4762975,10,5,0,10
8,8,16,20,2,0,0,"(4, 1, 0, 3, 2)",173.42431499999998,10,5,0,10
64,1,8,11,0,1,1,"(1, 0, 3, 2, 4)",107.2794215,10,5,0,10
2,16,4,18,0,0,0,"(1, 0, 3, 4, 2)",105.6084855,10,5,0,10
16,4,32,18,1,0,0,"(0, 1, 3, 4, 2)",61.941334,10,5,0,10
32,1,8,10,0,1,1,"(1, 0, 3, 4, 2)",114.7408625,10,5,0,10
16,16,64,3,0,1,1,"(4, 0, 1, 3, 2)",824.238771,10,5,0,10
32,8,4,4,0,0,0,"(1, 0, 3, 4, 2)",373.1409375,10,5,0,10
2,8,16,2,0,0,0,"(0, 4, 1, 3, 2)",598.0723565000001,10,5,0,10
4,16,32,3,1,1,1,"(0, 1, 3, 2, 4)",320.4709515,10,5,0,10
2,2,32,2,0,0,1,"(0, 4, 1, 3, 2)",438.8706,10,5,0,10
4,2,16,11,0,0,1,"(1, 0, 2, 3, 4)",73.3047495,10,5,0,10
2,16,2,4,2,0,1,"(1, 0, 3, 4, 2)",609.9846655,10,5,0,10
16,16,4,15,2,0,0,"(1, 0, 4, 3, 2)",115.2289735,10,5,0,10
64,8,1,8,2,1,0,"(1, 0, 3, 2, 4)",135.533927,10,5,0,10
8,4,2,9,2,1,0,"(4, 0, 1, 3, 2)",124.5558015,10,5,0,10
2,1,1,17,2,1,1,"(1, 0, 3, 2, 4)",62.804048,10,5,0,10
16,2,16,2,1,0,1,"(1, 0, 2, 3, 4)",276.147191,10,5,0,10
16,4,1,8,2,0,0,"(0, 1, 3, 4, 2)",130.1502645,10,5,0,10
2,2,32,11,2,0,0,"(1, 0, 2, 3, 4)",61.1096355,10,5,0,10
4,2,8,16,0,1,1,"(0, 1, 3, 4, 2)",62.899724500000005,10,5,0,10
64,1,16,18,1,0,1,"(1, 0, 3, 4, 2)",93.1794275,10,5,0,10
32,8,16,15,1,1,1,"(4, 1, 0, 3, 2)",198.5193055,10,5,0,10
8,16,4,17,0,0,1,"(0, 1, 2, 3, 4)",60.1808465,10,5,0,10
8,2,4,13,2,1,1,"(0, 4, 1, 3, 2)",80.071702,10,5,0,10
16,8,8,3,1,1,1,"(0, 1, 3, 4, 2)",413.098701,10,5,0,10
8,1,8,18,2,0,0,"(1, 0, 3, 2, 4)",63.333830000000006,10,5,0,10
8,2,4,11,1,1,1,"(0, 4, 1, 3, 2)",93.3359305,10,5,0,10
4,2,2,19,0,0,1,"(1, 4, 0, 3, 2)",99.1839325,10,5,0,10
32,2,4,3,1,1,1,"(4, 1, 0, 3, 2)",388.429839,10,5,0,10
64,4,8,10,0,0,1,"(1, 0, 2, 3, 4)",92.14652,10,5,0,10
32,8,1,4,1,0,0,"(1, 4, 0, 3, 2)",437.770978,10,5,0,10
32,2,1,13,1,1,1,"(0, 1, 2, 3, 4)",41.622892,10,5,0,10
16,4,16,2,0,0,1,"(1, 0, 3, 4, 2)",617.0191915,10,5,0,10
32,16,64,15,0,0,0,"(4, 0, 1, 3, 2)",212.3239725,10,5,0,10
8,8,32,12,1,0,0,"(0, 1, 4, 3, 2)",97.0755505,10,5,0,10
8,16,1,20,1,0,1,"(0, 4, 1, 3, 2)",80.005235,10,5,0,10
64,16,8,20,1,0,0,"(1, 0, 3, 4, 2)",113.4752465,10,5,0,10
64,1,8,16,1,1,1,"(1, 0, 3, 2, 4)",94.7483595,10,5,0,10
32,1,1,20,2,1,0,"(1, 0, 4, 3, 2)",78.13933700000001,10,5,0,10
4,16,2,7,0,1,0,"(0, 1, 3, 2, 4)",143.284816,10,5,0,10
4,8,1,5,0,1,1,"(1, 0, 3, 2, 4)",201.342911,10,5,0,10
32,2,8,6,2,1,0,"(1, 0, 4, 3, 2)",177.4842075,10,5,0,10
4,2,2,8,0,1,0,"(0, 1, 3, 4, 2)",122.2500645,10,5,0,10
4,16,1,19,1,0,0,"(0, 1, 2, 3, 4)",56.189005,10,5,0,10
4,4,4,14,1,0,0,"(1, 0, 2, 3, 4)",62.0335345,10,5,0,10
16,2,8,11,1,1,1,"(1, 0, 2, 3, 4)",78.7969325,10,5,0,10
16,1,64,6,1,1,0,"(4, 1, 0, 3, 2)",188.2517505,10,5,0,10
4,2,4,11,2,0,0,"(0, 1, 3, 4, 2)",89.216113,10,5,0,10
16,2,4,17,1,0,0,"(0, 1, 3, 2, 4)",50.080063,10,5,0,10
2,4,32,10,2,0,1,"(1, 0, 2, 3, 4)",78.533362,10,5,0,10
2,16,32,12,2,1,1,"(4, 1, 0, 3, 2)",268.236711,10,5,0,10
2,8,2,14,0,1,0,"(1, 0, 3, 2, 4)",81.46802149999999,10,5,0,10
64,8,4,19,2,1,0,"(1, 0, 3, 2, 4)",77.474187,10,5,0,10
64,4,2,6,1,1,0,"(0, 1, 4, 3, 2)",157.4649885,10,5,0,10
32,16,1,3,2,0,1,"(0, 1, 4, 3, 2)",720.1247705000001,10,5,0,10
16,1,16,4,1,0,1,"(0, 4, 1, 3, 2)",243.641398,10,5,0,10
2,2,2,7,2,1,1,"(4, 0, 1, 3, 2)",166.324908,10,5,0,10
64,1,4,5,1,1,0,"(1, 0, 4, 3, 2)",212.6590995,10,5,0,10
32,16,16,5,1,1,0,"(0, 1, 4, 3, 2)",293.1306,10,5,0,10
4,8,32,18,0,1,0,"(1, 4, 0, 3, 2)",183.590528,10,5,0,10
2,8,8,4,0,1,0,"(0, 1, 3, 2, 4)",216.844836,10,5,0,10
8,8,32,17,0,1,0,"(0, 1, 3, 4, 2)",77.4901825,10,5,0,10
8,16,2,18,0,0,1,"(0, 1, 3, 4, 2)",101.0981585,10,5,0,10
2,16,32,7,0,0,1,"(4, 0, 1, 3, 2)",324.3754395,10,5,0,10
4,2,8,16,1,1,0,"(1, 4, 0, 3, 2)",88.43527399999999,10,5,0,10
4,8,4,3,0,1,1,"(1, 0, 4, 3, 2)",625.7652355,10,5,0,10
2,4,8,10,1,1,1,"(1, 0, 3, 4, 2)",141.48926,10,5,0,10
32,2,1,12,1,1,0,"(4, 0, 1, 3, 2)",87.2705225,10,5,0,10
2,16,64,5,0,0,0,"(1, 0, 2, 3, 4)",219.1877385,10,5,0,10
32,1,2,20,2,0,1,"(1, 4, 0, 3, 2)",82.165622,10,5,0,10
64,8,32,7,0,0,0,"(1, 0, 4, 3, 2)",201.3809745,10,5,0,10
16,4,2,4,1,1,0,"(4, 1, 0, 3, 2)",325.6417515,10,5,0,10
64,16,2,12,0,1,0,"(0, 1, 2, 3, 4)",80.730374,10,5,0,10
2,2,8,4,1,0,1,"(0, 1, 3, 2, 4)",281.971706,10,5,0,10
4,16,16,16,1,0,1,"(1, 0, 3, 2, 4)",76.04739950000001,10,5,0,10
16,8,2,19,0,0,1,"(0, 1, 4, 3, 2)",65.857453,10,5,0,10
8,16,4,18,0,1,1,"(4, 0, 1, 3, 2)",232.142248,10,5,0,10
4,4,32,9,2,0,1,"(0, 1, 3, 4, 2)",131.564075,10,5,0,10
8,1,64,4,0,1,1,"(0, 1, 2, 3, 4)",154.003726,10,5,0,10
16,4,8,13,2,0,0,"(0, 1, 3, 2, 4)",66.230414,10,5,0,10
2,4,1,15,2,0,1,"(4, 0, 1, 3, 2)",86.749251,10,5,0,10
4,8,1,19,0,1,1,"(1, 0, 4, 3, 2)",78.138677,10,5,0,10
2,16,1,8,0,0,1,"(1, 4, 0, 3, 2)",359.8161225,10,5,0,10
64,4,16,14,2,1,1,"(1, 4, 0, 3, 2)",133.986526,10,5,0,10
16,2,32,15,1,1,1,"(0, 1, 3, 2, 4)",61.790851,10,5,0,10
