chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
64,32,2,118,0,0,0,"(1, 0, 2, 4, 3)",22.1668265,10,5,0,10
32,4,16,24,0,0,0,"(0, 3, 1, 2, 4)",27.924194,10,5,0,10
128,2,4,8,0,1,0,"(1, 0, 3, 4, 2)",43.116799,10,5,0,10
8,2,128,30,2,1,0,"(3, 0, 1, 2, 4)",59.3588575,10,5,0,10
128,16,2,98,2,1,1,"(1, 0, 3, 4, 2)",59.7047755,10,5,0,10
128,8,8,66,1,0,1,"(0, 1, 4, 3, 2)",36.675351,10,5,0,10
128,8,1,34,0,1,1,"(0, 1, 2, 4, 3)",23.8834535,10,5,0,10
8,4,128,22,0,1,0,"(1, 0, 3, 2, 4)",43.872628500000005,10,5,0,10
128,4,8,10,0,0,1,"(0, 3, 1, 4, 2)",38.748581,10,5,0,10
128,2,128,52,1,1,1,"(0, 1, 4, 2, 3)",60.098577500000005,10,5,0,10
32,4,128,84,1,1,1,"(1, 0, 4, 2, 3)",74.541278,10,5,0,10
4,2,2,92,2,1,1,"(1, 3, 0, 2, 4)",87.459838,10,5,0,10
256,2,8,56,2,1,1,"(1, 0, 4, 3, 2)",70.968415,10,5,0,10
8,4,64,34,1,1,0,"(0, 1, 2, 4, 3)",17.912466000000002,10,5,0,10
16,4,64,122,1,1,0,"(3, 1, 0, 4, 2)",121.9813465,10,5,0,10
16,4,8,86,1,0,0,"(0, 1, 2, 4, 3)",20.751848,10,5,0,10
128,64,8,52,0,1,1,"(1, 0, 2, 3, 4)",52.239394,10,5,0,10
64,32,2,82,1,1,0,"(0, 1, 3, 4, 2)",27.9751775,10,5,0,10
16,8,256,70,1,0,1,"(3, 1, 0, 2, 4)",182.1314935,10,5,0,10
128,64,32,22,2,0,0,"(1, 0, 4, 3, 2)",210.327128,10,5,0,10
256,2,16,108,1,0,0,"(1, 0, 4, 3, 2)",157.3254665,10,5,0,10
128,64,2,24,1,1,1,"(3, 1, 0, 4, 2)",328.052899,10,5,0,10
4,2,1,8,1,0,1,"(1, 3, 0, 2, 4)",328.91600700000004,10,5,0,10
64,2,16,12,2,1,1,"(1, 0, 4, 2, 3)",29.983823,10,5,0,10
8,2,16,54,0,0,1,"(0, 3, 1, 2, 4)",25.832099,10,5,0,10
16,4,2,62,0,0,0,"(1, 0, 3, 2, 4)",28.680745,10,5,0,10
32,16,32,78,0,1,1,"(0, 3, 1, 4, 2)",40.3373615,10,5,0,10
128,4,2,32,1,1,0,"(1, 0, 3, 2, 4)",44.4523415,10,5,0,10
256,64,1,108,1,1,0,"(0, 1, 4, 2, 3)",20.828392,10,5,0,10
4,2,4,58,1,1,1,"(0, 1, 2, 4, 3)",29.0105835,10,5,0,10
32,2,8,20,1,0,0,"(0, 1, 2, 3, 4)",37.144624500000006,10,5,0,10
128,8,2,90,2,1,1,"(0, 1, 3, 4, 2)",27.6660735,10,5,0,10
16,4,16,12,2,0,0,"(3, 1, 0, 4, 2)",83.162854,10,5,0,10
16,8,64,24,2,0,0,"(1, 3, 0, 4, 2)",97.075972,10,5,0,10
64,16,2,54,2,1,1,"(1, 0, 3, 2, 4)",51.6181645,10,5,0,10
64,2,128,126,0,0,1,"(0, 3, 1, 4, 2)",101.526888,10,5,0,10
32,16,16,98,1,1,1,"(3, 0, 1, 4, 2)",94.016601,10,5,0,10
32,2,8,4,1,1,1,"(1, 0, 4, 3, 2)",112.1436645,10,5,0,10
64,8,256,112,0,1,0,"(1, 0, 4, 3, 2)",496.7523975,10,5,0,10
32,4,32,84,1,1,0,"(3, 1, 0, 2, 4)",117.964097,10,5,0,10
16,2,16,100,0,0,1,"(0, 1, 4, 3, 2)",25.413056,10,5,0,10
128,64,16,66,2,1,1,"(3, 0, 1, 4, 2)",163.42342000000002,10,5,0,10
32,16,16,56,0,0,1,"(1, 0, 4, 3, 2)",30.767534,10,5,0,10
16,8,64,90,0,0,1,"(3, 1, 0, 4, 2)",85.175385,10,5,0,10
256,8,16,48,2,1,1,"(1, 0, 4, 2, 3)",52.6742945,10,5,0,10
32,2,128,118,0,1,0,"(3, 1, 0, 2, 4)",141.367351,10,5,0,10
128,8,1,22,0,1,1,"(0, 1, 3, 4, 2)",36.675979,10,5,0,10
16,2,8,110,2,1,1,"(3, 1, 0, 2, 4)",96.9925355,10,5,0,10
128,32,1,34,0,0,1,"(3, 1, 0, 4, 2)",266.2018225,10,5,0,10
256,64,256,64,2,0,0,"(1, 0, 3, 2, 4)",559.8118225000001,10,5,0,10
256,64,8,118,0,0,1,"(1, 0, 2, 3, 4)",97.0438855,10,5,0,10
128,2,16,40,1,0,1,"(3, 1, 0, 2, 4)",253.64833,10,5,0,10
256,2,32,114,2,1,0,"(1, 3, 0, 4, 2)",589.3460165,10,5,0,10
8,2,4,46,2,0,0,"(1, 3, 0, 2, 4)",88.7753455,10,5,0,10
128,4,32,42,0,0,0,"(1, 3, 0, 4, 2)",236.9432015,10,5,0,10
16,8,32,40,1,0,1,"(0, 1, 4, 3, 2)",25.793227,10,5,0,10
128,32,32,70,1,1,1,"(1, 3, 0, 4, 2)",478.8297745,10,5,0,10
256,32,2,54,2,0,1,"(0, 1, 4, 2, 3)",25.2744785,10,5,0,10
256,32,256,42,0,1,0,"(0, 1, 4, 2, 3)",63.6782495,10,5,0,10
64,2,128,8,2,0,1,"(0, 3, 1, 4, 2)",86.1043255,10,5,0,10
32,2,4,62,0,1,1,"(0, 1, 4, 3, 2)",37.234755,10,5,0,10
8,2,64,14,1,1,1,"(1, 0, 2, 4, 3)",30.3529375,10,5,0,10
64,4,1,128,1,1,1,"(1, 3, 0, 4, 2)",403.294116,10,5,0,10
64,32,64,12,1,0,0,"(0, 1, 3, 2, 4)",83.6652445,10,5,0,10
128,32,64,96,2,1,1,"(1, 0, 2, 4, 3)",112.252732,10,5,0,10
8,4,16,10,0,1,1,"(1, 3, 0, 2, 4)",65.93388200000001,10,5,0,10
16,8,128,80,2,1,1,"(3, 0, 1, 4, 2)",162.58826399999998,10,5,0,10
256,64,256,70,2,1,1,"(1, 0, 2, 3, 4)",525.2975185,10,5,0,10
32,2,16,32,1,0,1,"(0, 1, 3, 4, 2)",24.008683,10,5,0,10
64,4,2,12,0,0,0,"(1, 0, 4, 3, 2)",40.14779,10,5,0,10
256,16,4,112,1,1,0,"(3, 0, 1, 2, 4)",120.3164535,10,5,0,10
16,2,8,38,1,1,1,"(1, 0, 4, 3, 2)",58.4937835,10,5,0,10
128,8,16,108,2,1,0,"(1, 0, 4, 2, 3)",50.9827415,10,5,0,10
32,2,8,78,2,1,0,"(3, 0, 1, 4, 2)",54.066704,10,5,0,10
128,2,1,80,0,1,1,"(0, 1, 2, 3, 4)",21.4929735,10,5,0,10
128,8,16,110,0,0,0,"(1, 0, 2, 4, 3)",33.8965945,10,5,0,10
256,4,16,48,2,1,1,"(1, 3, 0, 2, 4)",613.6136015,10,5,0,10
4,2,128,110,2,1,0,"(0, 3, 1, 2, 4)",20.348649,10,5,0,10
128,8,128,2,2,1,0,"(0, 3, 1, 2, 4)",167.5630585,10,5,0,10
8,4,128,66,2,1,1,"(1, 0, 3, 2, 4)",45.681917,10,5,0,10
32,16,64,70,2,0,1,"(3, 1, 0, 2, 4)",202.755743,10,5,0,10
256,4,8,102,1,1,0,"(1, 0, 3, 4, 2)",118.7874705,10,5,0,10
32,8,8,82,2,0,0,"(3, 0, 1, 4, 2)",44.0888805,10,5,0,10
32,2,2,42,2,1,0,"(0, 3, 1, 2, 4)",23.1538235,10,5,0,10
128,8,32,90,1,0,1,"(1, 0, 3, 4, 2)",184.1440285,10,5,0,10
32,8,32,120,1,0,0,"(0, 1, 4, 3, 2)",35.581181,10,5,0,10
32,4,16,60,2,0,1,"(0, 1, 3, 4, 2)",21.868132,10,5,0,10
4,2,1,78,2,0,1,"(0, 1, 2, 3, 4)",31.1211365,10,5,0,10
128,8,4,112,0,1,1,"(0, 1, 2, 4, 3)",21.0283895,10,5,0,10
128,4,2,80,2,1,1,"(1, 0, 3, 2, 4)",40.4196225,10,5,0,10
256,32,16,36,0,0,0,"(1, 3, 0, 2, 4)",447.622048,10,5,0,10
256,8,1,124,2,0,0,"(3, 0, 1, 2, 4)",52.6888505,10,5,0,10
256,8,16,88,1,1,1,"(0, 1, 2, 4, 3)",35.00461850000001,10,5,0,10
64,32,2,20,0,1,0,"(1, 0, 4, 2, 3)",19.044512,10,5,0,10
32,4,8,100,1,0,0,"(0, 1, 3, 2, 4)",22.253974,10,5,0,10
256,4,128,78,2,1,1,"(3, 0, 1, 4, 2)",479.5180755,10,5,0,10
256,8,1,8,0,1,0,"(0, 3, 1, 2, 4)",46.443108,10,5,0,10
64,32,16,28,2,1,0,"(0, 3, 1, 2, 4)",34.672754,10,5,0,10
256,16,256,78,0,1,0,"(1, 0, 4, 3, 2)",424.6073955,10,5,0,10
256,64,16,34,0,1,0,"(0, 1, 3, 2, 4)",118.177433,10,5,0,10
256,2,256,56,1,0,0,"(0, 1, 2, 3, 4)",103.476922,10,5,0,10
16,4,256,60,1,0,0,"(3, 1, 0, 2, 4)",161.68971249999998,10,5,0,10
128,2,2,64,2,1,1,"(1, 0, 4, 3, 2)",47.863729500000005,10,5,0,10
32,4,256,8,0,1,0,"(0, 3, 1, 2, 4)",100.9656965,10,5,0,10
256,16,4,88,2,1,1,"(3, 1, 0, 4, 2)",968.055586,10,5,0,10
32,2,16,118,2,0,1,"(0, 3, 1, 2, 4)",24.0289825,10,5,0,10
8,2,64,76,0,0,0,"(0, 1, 4, 3, 2)",25.3629415,10,5,0,10
16,8,4,20,1,0,0,"(1, 0, 2, 4, 3)",30.6125345,10,5,0,10
16,4,128,68,2,0,1,"(1, 0, 4, 2, 3)",45.992181,10,5,0,10
32,16,16,8,2,0,0,"(3, 0, 1, 2, 4)",96.7849055,10,5,0,10
256,2,64,14,0,0,1,"(0, 1, 3, 4, 2)",120.4636685,10,5,0,10
128,2,256,96,0,0,0,"(1, 0, 4, 3, 2)",319.8828015,10,5,0,10
128,4,32,56,2,1,1,"(1, 3, 0, 2, 4)",393.481344,10,5,0,10
256,16,4,66,0,1,0,"(1, 3, 0, 4, 2)",554.344141,10,5,0,10
64,4,1,72,2,0,0,"(1, 3, 0, 2, 4)",269.8392755,10,5,0,10
64,4,4,76,1,0,1,"(3, 0, 1, 2, 4)",41.909844500000005,10,5,0,10
64,8,8,116,2,1,1,"(0, 1, 3, 4, 2)",28.2585935,10,5,0,10
16,4,4,78,1,1,0,"(3, 0, 1, 4, 2)",42.001039000000006,10,5,0,10
64,2,128,108,0,1,0,"(0, 1, 4, 2, 3)",51.4559315,10,5,0,10
8,2,2,28,0,0,0,"(1, 0, 3, 2, 4)",39.4562145,10,5,0,10
128,16,256,64,1,0,1,"(0, 1, 3, 4, 2)",177.958405,10,5,0,10
256,64,8,18,1,0,0,"(1, 0, 3, 4, 2)",125.4125805,10,5,0,10
32,2,8,96,1,0,1,"(3, 0, 1, 2, 4)",47.960929500000006,10,5,0,10
128,16,8,32,2,0,0,"(0, 1, 3, 4, 2)",37.596904,10,5,0,10
32,2,32,108,2,0,0,"(0, 1, 4, 2, 3)",28.0111795,10,5,0,10
64,2,128,26,1,1,1,"(0, 1, 4, 3, 2)",89.47680650000001,10,5,0,10
32,4,8,30,1,0,0,"(0, 1, 4, 3, 2)",23.794747,10,5,0,10
256,8,256,76,0,1,0,"(3, 1, 0, 4, 2)",899.2535555,10,5,0,10
8,4,32,86,1,1,1,"(3, 0, 1, 4, 2)",49.3817055,10,5,0,10
16,2,64,32,1,1,0,"(0, 1, 3, 4, 2)",28.065396,10,5,0,10
32,16,1,16,0,1,1,"(3, 1, 0, 2, 4)",99.2484925,10,5,0,10
64,2,1,84,0,0,0,"(3, 1, 0, 2, 4)",162.697348,10,5,0,10
8,4,1,22,2,0,0,"(3, 1, 0, 2, 4)",105.6484635,10,5,0,10
4,2,256,90,0,0,0,"(3, 0, 1, 2, 4)",31.084127,10,5,0,10
32,2,1,20,1,1,0,"(1, 0, 2, 4, 3)",35.708449,10,5,0,10
32,4,16,74,1,1,1,"(0, 3, 1, 4, 2)",21.0468305,10,5,0,10
128,4,64,14,0,0,1,"(0, 3, 1, 4, 2)",94.463094,10,5,0,10
16,4,2,12,0,1,0,"(1, 0, 3, 2, 4)",44.0238265,10,5,0,10
16,8,16,28,2,1,1,"(1, 3, 0, 2, 4)",82.190134,10,5,0,10
32,8,1,68,0,0,0,"(1, 0, 4, 2, 3)",20.498336,10,5,0,10
16,8,64,52,0,0,0,"(0, 1, 2, 4, 3)",19.4524585,10,5,0,10
4,2,8,6,2,0,1,"(0, 3, 1, 2, 4)",40.782848,10,5,0,10
32,2,8,22,1,1,0,"(0, 1, 3, 4, 2)",30.0886575,10,5,0,10
128,64,16,16,0,1,0,"(1, 0, 3, 4, 2)",90.20449,10,5,0,10
256,2,32,6,1,0,0,"(1, 0, 4, 2, 3)",79.9530745,10,5,0,10
64,2,64,118,0,1,0,"(1, 3, 0, 2, 4)",188.49521,10,5,0,10
128,8,64,76,2,1,0,"(1, 0, 4, 2, 3)",88.28795600000001,10,5,0,10
128,8,2,86,1,0,1,"(1, 3, 0, 4, 2)",529.1684475,10,5,0,10
16,4,32,10,2,1,0,"(0, 1, 2, 4, 3)",21.011118,10,5,0,10
256,16,1,76,1,1,1,"(1, 0, 2, 4, 3)",29.4007,10,5,0,10
32,16,128,68,0,0,0,"(1, 0, 3, 4, 2)",103.30272,10,5,0,10
16,4,128,70,0,0,1,"(0, 1, 4, 3, 2)",42.6549695,10,5,0,10
256,8,128,112,0,1,0,"(0, 3, 1, 2, 4)",174.196023,10,5,0,10
256,16,64,42,2,1,0,"(0, 1, 3, 2, 4)",157.2164735,10,5,0,10
256,2,128,48,0,0,1,"(1, 0, 3, 4, 2)",273.4059705,10,5,0,10
32,8,128,80,1,0,1,"(3, 0, 1, 4, 2)",218.808889,10,5,0,10
256,4,1,106,0,0,1,"(1, 0, 3, 2, 4)",26.535677,10,5,0,10
128,8,8,70,2,1,0,"(3, 1, 0, 2, 4)",326.4829915,10,5,0,10
16,8,128,90,0,0,0,"(0, 3, 1, 4, 2)",40.822892,10,5,0,10
256,8,8,34,0,0,1,"(0, 3, 1, 2, 4)",43.0319385,10,5,0,10
32,8,64,62,1,1,1,"(0, 1, 4, 3, 2)",45.848424,10,5,0,10
256,32,32,74,0,0,0,"(0, 1, 3, 2, 4)",154.02358900000002,10,5,0,10
64,2,32,66,0,0,1,"(1, 0, 3, 4, 2)",44.035668,10,5,0,10
8,2,128,12,0,1,1,"(1, 0, 3, 4, 2)",30.9454345,10,5,0,10
128,32,2,126,2,1,1,"(3, 1, 0, 2, 4)",654.3498855,10,5,0,10
8,4,4,82,2,0,1,"(1, 3, 0, 4, 2)",112.21745,10,5,0,10
256,32,32,106,1,1,0,"(0, 1, 4, 2, 3)",53.3262205,10,5,0,10
32,16,256,98,1,0,1,"(1, 3, 0, 2, 4)",508.580003,10,5,0,10
64,32,2,104,1,1,0,"(1, 0, 2, 4, 3)",34.544402000000005,10,5,0,10
4,2,8,90,2,1,1,"(0, 1, 4, 3, 2)",25.465953,10,5,0,10
32,4,32,78,0,0,1,"(0, 1, 2, 4, 3)",22.108393,10,5,0,10
128,16,16,74,2,0,1,"(0, 3, 1, 4, 2)",52.1928075,10,5,0,10
256,4,256,98,1,0,1,"(0, 1, 2, 4, 3)",69.539006,10,5,0,10
32,2,16,74,0,0,0,"(3, 0, 1, 2, 4)",25.687592,10,5,0,10
32,4,256,30,1,1,1,"(0, 1, 3, 2, 4)",65.53949499999999,10,5,0,10
128,16,32,10,2,1,1,"(0, 1, 3, 2, 4)",75.0002275,10,5,0,10
128,16,1,62,0,1,0,"(1, 3, 0, 4, 2)",292.837625,10,5,0,10
64,16,256,8,2,1,0,"(3, 1, 0, 4, 2)",944.699749,10,5,0,10
128,8,2,86,2,0,0,"(1, 0, 4, 2, 3)",27.23735,10,5,0,10
16,4,128,68,0,0,1,"(3, 0, 1, 4, 2)",43.512959,10,5,0,10
128,64,2,92,1,0,1,"(0, 1, 3, 2, 4)",22.982029,10,5,0,10
256,64,8,62,1,1,1,"(3, 1, 0, 4, 2)",765.9905415000001,10,5,0,10
128,4,1,112,0,0,1,"(1, 0, 4, 3, 2)",31.812402,10,5,0,10
128,32,16,30,0,1,0,"(3, 1, 0, 4, 2)",214.425275,10,5,0,10
128,32,16,4,0,1,1,"(1, 3, 0, 4, 2)",199.059666,10,5,0,10
256,4,4,20,0,0,1,"(0, 1, 2, 4, 3)",16.307209,10,5,0,10
128,2,4,34,2,0,0,"(3, 1, 0, 2, 4)",300.8216155,10,5,0,10
128,16,256,52,0,0,0,"(1, 0, 3, 4, 2)",468.9420005,10,5,0,10
16,8,16,94,1,0,0,"(1, 0, 3, 2, 4)",42.316482,10,5,0,10
128,4,128,66,2,0,0,"(3, 1, 0, 2, 4)",514.727717,10,5,0,10
128,2,64,48,1,0,1,"(1, 0, 2, 3, 4)",162.2417235,10,5,0,10
256,32,4,92,2,0,0,"(0, 3, 1, 2, 4)",34.9282175,10,5,0,10
64,16,32,16,1,1,1,"(1, 3, 0, 4, 2)",271.943183,10,5,0,10
128,16,2,74,1,1,1,"(0, 3, 1, 2, 4)",20.2139515,10,5,0,10
256,2,128,2,1,0,1,"(0, 1, 2, 4, 3)",86.39201499999999,10,5,0,10
8,4,32,94,2,0,1,"(1, 0, 4, 2, 3)",25.8979485,10,5,0,10
8,4,1,80,1,1,0,"(1, 3, 0, 2, 4)",223.7576095,10,5,0,10
256,4,1,64,1,1,0,"(0, 3, 1, 4, 2)",18.9842085,10,5,0,10
16,8,2,126,1,1,1,"(0, 1, 2, 3, 4)",25.2011215,10,5,0,10
64,16,8,2,2,0,0,"(3, 0, 1, 2, 4)",313.94129250000003,10,5,0,10
64,4,2,80,0,1,0,"(0, 3, 1, 2, 4)",22.481164,10,5,0,10
32,16,256,30,2,0,1,"(0, 1, 3, 2, 4)",117.3624615,10,5,0,10
256,8,4,30,1,1,0,"(3, 0, 1, 4, 2)",90.465518,10,5,0,10
128,4,1,32,1,0,1,"(0, 1, 2, 3, 4)",26.1071055,10,5,0,10
64,8,4,46,1,0,0,"(1, 0, 2, 4, 3)",27.906405,10,5,0,10
128,64,32,26,2,0,0,"(1, 0, 4, 2, 3)",59.3744355,10,5,0,10
128,4,32,46,1,1,0,"(0, 1, 2, 4, 3)",30.1974445,10,5,0,10
64,32,4,74,1,0,0,"(0, 1, 4, 3, 2)",21.1288925,10,5,0,10
64,16,256,114,2,1,0,"(0, 3, 1, 4, 2)",165.3963355,10,5,0,10
64,32,1,26,0,0,1,"(0, 1, 2, 3, 4)",30.250368,10,5,0,10
4,2,256,30,1,1,0,"(3, 1, 0, 4, 2)",74.975711,10,5,0,10
128,8,32,44,0,0,0,"(1, 0, 2, 3, 4)",61.9931915,10,5,0,10
256,32,64,70,2,0,0,"(1, 0, 4, 3, 2)",446.5210655,10,5,0,10
16,2,64,94,2,1,0,"(0, 1, 2, 3, 4)",29.9039015,10,5,0,10
256,32,32,28,1,0,0,"(1, 0, 3, 4, 2)",358.4025375,10,5,0,10
16,8,4,2,2,0,0,"(0, 3, 1, 2, 4)",87.242777,10,5,0,10
32,2,128,38,0,1,0,"(3, 0, 1, 4, 2)",94.887364,10,5,0,10
64,16,2,30,1,0,0,"(0, 1, 3, 2, 4)",25.5086365,10,5,0,10
64,2,16,76,2,0,0,"(0, 1, 3, 4, 2)",29.8147805,10,5,0,10
128,16,8,36,0,0,0,"(1, 0, 3, 4, 2)",38.981186,10,5,0,10
64,2,64,112,0,0,1,"(3, 1, 0, 4, 2)",326.1449725,10,5,0,10
64,16,1,24,0,0,0,"(3, 0, 1, 4, 2)",35.756560500000006,10,5,0,10
64,4,2,52,2,1,1,"(1, 0, 4, 2, 3)",31.978438000000004,10,5,0,10
256,8,4,64,1,0,1,"(1, 3, 0, 2, 4)",881.5428320000001,10,5,0,10
32,4,1,76,1,1,0,"(1, 0, 4, 2, 3)",34.623542,10,5,0,10
64,32,1,120,0,1,0,"(1, 0, 3, 4, 2)",26.161437,10,5,0,10
128,16,1,58,1,0,0,"(1, 0, 2, 3, 4)",56.4297715,10,5,0,10
32,8,8,22,1,1,1,"(1, 0, 2, 4, 3)",31.405759,10,5,0,10
256,64,128,34,1,1,0,"(3, 0, 1, 4, 2)",725.145966,10,5,0,10
256,4,64,12,2,0,0,"(1, 3, 0, 2, 4)",564.0157770000001,10,5,0,10
128,16,4,38,1,1,0,"(3, 0, 1, 4, 2)",67.24337750000001,10,5,0,10
32,4,128,38,0,0,1,"(3, 0, 1, 4, 2)",101.6771815,10,5,0,10
32,4,256,18,0,0,1,"(0, 1, 2, 4, 3)",49.693674,10,5,0,10
16,4,32,116,1,0,0,"(0, 1, 2, 3, 4)",26.567967,10,5,0,10
8,2,8,52,1,0,0,"(1, 0, 3, 4, 2)",60.199443,10,5,0,10
256,64,32,96,2,0,0,"(3, 0, 1, 4, 2)",664.031376,10,5,0,10
128,2,128,2,1,0,0,"(0, 1, 2, 4, 3)",102.7599985,10,5,0,10
4,2,2,78,0,0,0,"(0, 1, 4, 2, 3)",26.8210865,10,5,0,10
256,4,8,62,1,0,0,"(1, 0, 2, 3, 4)",102.364805,10,5,0,10
128,16,2,116,0,0,0,"(0, 3, 1, 4, 2)",24.3343465,10,5,0,10
32,4,16,50,0,0,1,"(1, 0, 4, 3, 2)",27.6505095,10,5,0,10
32,4,4,82,2,0,0,"(1, 3, 0, 4, 2)",138.533412,10,5,0,10
32,16,256,84,2,1,0,"(1, 0, 2, 4, 3)",96.179706,10,5,0,10
32,2,64,28,0,0,1,"(0, 1, 4, 3, 2)",40.637731,10,5,0,10
256,64,256,30,2,1,1,"(3, 1, 0, 2, 4)",1229.21124,10,5,0,10
256,2,256,66,0,1,1,"(0, 1, 3, 2, 4)",111.134656,10,5,0,10
256,32,2,8,1,1,1,"(1, 3, 0, 2, 4)",483.8597255,10,5,0,10
256,2,256,64,1,1,1,"(0, 3, 1, 2, 4)",135.959021,10,5,0,10
16,4,4,4,2,1,1,"(0, 1, 3, 2, 4)",55.457414,10,5,0,10
64,8,2,98,0,1,1,"(0, 1, 2, 3, 4)",22.585526,10,5,0,10
256,16,256,126,0,0,1,"(0, 3, 1, 2, 4)",189.431242,10,5,0,10
64,4,8,98,2,1,0,"(1, 0, 3, 2, 4)",38.501566,10,5,0,10
256,32,8,48,0,1,0,"(3, 1, 0, 2, 4)",512.4154115,10,5,0,10
8,4,32,118,2,0,1,"(0, 1, 4, 3, 2)",17.557225000000003,10,5,0,10
128,64,8,96,0,1,1,"(1, 3, 0, 2, 4)",525.4999310000001,10,5,0,10
4,2,1,32,0,1,1,"(1, 0, 2, 4, 3)",31.6860305,10,5,0,10
256,4,32,120,1,0,0,"(0, 1, 3, 4, 2)",104.4901155,10,5,0,10
64,4,4,68,0,0,1,"(0, 3, 1, 4, 2)",21.051807,10,5,0,10
64,8,16,50,1,0,1,"(3, 1, 0, 2, 4)",198.882367,10,5,0,10
128,4,1,32,0,1,0,"(1, 0, 4, 2, 3)",19.043499,10,5,0,10
